,date,press,0_percent,1_percent,2_percent,뉴스개수
37,20210714,일반언론,0.2850678733031674,0.09502262443438914,0.6199095022624435,221
38,20210715,일반언론,0.3004484304932735,0.09865470852017937,0.600896860986547,223
39,20210716,일반언론,0.29910714285714285,0.10267857142857142,0.5982142857142857,224
40,20210717,일반언론,0.30201342281879195,0.053691275167785234,0.6442953020134228,149
41,20210719,일반언론,0.3047619047619048,0.07142857142857142,0.6238095238095238,210
42,20210720,일반언론,0.29880478087649404,0.1394422310756972,0.5617529880478087,251
43,20210721,일반언론,0.26605504587155965,0.13761467889908258,0.5963302752293578,218
44,20210722,일반언론,0.2782608695652174,0.10869565217391304,0.6130434782608696,230
45,20210723,일반언론,0.2510822510822511,0.1038961038961039,0.645021645021645,231
46,20210724,일반언론,0.33116883116883117,0.09090909090909091,0.577922077922078,154
47,20210726,일반언론,0.2537313432835821,0.06965174129353234,0.6766169154228856,201
48,20210727,일반언론,0.23318385650224216,0.14349775784753363,0.6233183856502242,223
49,20210728,일반언론,0.2869198312236287,0.1940928270042194,0.5189873417721519,237
50,20210729,일반언론,0.2017167381974249,0.1888412017167382,0.6094420600858369,233
51,20210730,일반언론,0.23076923076923078,0.14479638009049775,0.6244343891402715,221
52,20210731,일반언론,0.27586206896551724,0.12413793103448276,0.6,145
53,20210802,일반언론,0.31840796019900497,0.12935323383084577,0.5522388059701493,201
54,20210803,일반언론,0.26666666666666666,0.1125,0.6208333333333333,240
55,20210804,일반언론,0.29439252336448596,0.13551401869158877,0.5700934579439252,214
56,20210805,일반언론,0.25,0.15254237288135594,0.597457627118644,236
57,20210806,일반언론,0.29464285714285715,0.08928571428571429,0.6160714285714286,224
58,20210807,일반언론,0.3356164383561644,0.136986301369863,0.5273972602739726,146
59,20210809,일반언론,0.29064039408866993,0.09359605911330049,0.6157635467980296,203
60,20210810,일반언론,0.24390243902439024,0.13821138211382114,0.6178861788617886,246
61,20210811,일반언론,0.27927927927927926,0.17567567567567569,0.545045045045045,222
62,20210812,일반언론,0.252212389380531,0.09734513274336283,0.6504424778761062,226
63,20210813,일반언론,0.2554112554112554,0.12987012987012986,0.6147186147186147,231
64,20210814,일반언론,0.38926174496644295,0.12080536912751678,0.4899328859060403,149
65,20210816,일반언론,0.32727272727272727,0.11515151515151516,0.5575757575757576,165
66,20210817,일반언론,0.22413793103448276,0.12931034482758622,0.646551724137931,232
67,20210818,일반언론,0.2914798206278027,0.11659192825112108,0.5919282511210763,223
68,20210819,일반언론,0.3422222222222222,0.08,0.5777777777777777,225
69,20210820,일반언론,0.3004694835680751,0.11737089201877934,0.5821596244131455,213
70,20210821,일반언론,0.35664335664335667,0.055944055944055944,0.5874125874125874,143
71,20210823,일반언론,0.3444976076555024,0.05741626794258373,0.5980861244019139,209
72,20210824,일반언론,0.29464285714285715,0.12946428571428573,0.5758928571428571,224
73,20210825,일반언론,0.26956521739130435,0.10434782608695652,0.6260869565217392,230
74,20210826,일반언론,0.28,0.11555555555555555,0.6044444444444445,225
75,20210827,일반언론,0.23673469387755103,0.10204081632653061,0.6612244897959184,245
76,20210828,일반언론,0.39285714285714285,0.05714285714285714,0.55,140
77,20210830,일반언론,0.24509803921568626,0.07352941176470588,0.6813725490196079,204
78,20210831,일반언론,0.19444444444444445,0.11507936507936507,0.6904761904761905,252
79,20210901,일반언론,0.2794759825327511,0.13537117903930132,0.5851528384279476,229
80,20210902,일반언론,0.2222222222222222,0.11522633744855967,0.6625514403292181,243
81,20210903,일반언론,0.2850467289719626,0.10747663551401869,0.6074766355140186,214
82,20210904,일반언론,0.29931972789115646,0.12244897959183673,0.5782312925170068,147
83,20210906,일반언론,0.2676767676767677,0.11616161616161616,0.6161616161616161,198
84,20210907,일반언론,0.21621621621621623,0.12162162162162163,0.6621621621621622,222
85,20210908,일반언론,0.1826086956521739,0.09130434782608696,0.7260869565217392,230
86,20210909,일반언론,0.2314410480349345,0.1222707423580786,0.6462882096069869,229
87,20210910,일반언론,0.2687224669603524,0.07929515418502203,0.6519823788546255,227
88,20210911,일반언론,0.2777777777777778,0.0763888888888889,0.6458333333333334,144
89,20210913,일반언론,0.24644549763033174,0.11374407582938388,0.6398104265402843,211
90,20210914,일반언론,0.2692307692307692,0.08974358974358974,0.6410256410256411,234
91,20210915,일반언론,0.23943661971830985,0.12206572769953052,0.6384976525821596,213
92,20210916,일반언론,0.22707423580786026,0.13973799126637554,0.6331877729257642,229
93,20210917,일반언론,0.2311111111111111,0.14666666666666667,0.6222222222222222,225
94,20210918,일반언론,0.3533834586466165,0.10526315789473684,0.5413533834586466,133
95,20210923,일반언론,0.24170616113744076,0.14218009478672985,0.6161137440758294,211
96,20210924,일반언론,0.2914798206278027,0.07623318385650224,0.6322869955156951,223
97,20210925,일반언론,0.4217687074829932,0.11564625850340136,0.46258503401360546,147
98,20210927,일반언론,0.2544642857142857,0.14732142857142858,0.5982142857142857,224
99,20210928,일반언론,0.22510822510822512,0.1341991341991342,0.6406926406926406,231
100,20210929,일반언론,0.26339285714285715,0.14732142857142858,0.5892857142857143,224
101,20210930,일반언론,0.2605042016806723,0.1092436974789916,0.6302521008403361,238
102,20211001,일반언론,0.26126126126126126,0.1036036036036036,0.6351351351351351,222
103,20211002,일반언론,0.3767123287671233,0.10273972602739725,0.5205479452054794,146
104,20211004,일반언론,0.3125,0.125,0.5625,144
105,20211005,일반언론,0.26785714285714285,0.13392857142857142,0.5982142857142857,224
106,20211006,일반언론,0.24253731343283583,0.13432835820895522,0.6231343283582089,268
107,20211007,일반언론,0.2851063829787234,0.0851063829787234,0.6297872340425532,235
108,20211008,일반언론,0.2863636363636364,0.13636363636363635,0.5772727272727273,220
109,20211009,일반언론,0.2857142857142857,0.15,0.5642857142857143,140
110,20211011,일반언론,0.3161290322580645,0.07096774193548387,0.6129032258064516,155
111,20211012,일반언론,0.22784810126582278,0.14345991561181434,0.6286919831223629,237
112,20211013,일반언론,0.2831050228310502,0.1232876712328767,0.593607305936073,219
113,20211014,일반언론,0.19148936170212766,0.1574468085106383,0.6510638297872341,235
114,20211015,일반언론,0.25213675213675213,0.11965811965811966,0.6282051282051282,234
115,20211016,일반언론,0.22602739726027396,0.15753424657534246,0.6164383561643836,146
116,20211018,일반언론,0.24257425742574257,0.10891089108910891,0.6485148514851485,202
117,20211019,일반언론,0.28440366972477066,0.11009174311926606,0.6055045871559633,218
118,20211020,일반언론,0.2775330396475771,0.11894273127753303,0.6035242290748899,227
119,20211021,일반언론,0.24186046511627907,0.13488372093023257,0.6232558139534884,215
120,20211022,일반언론,0.27848101265822783,0.15611814345991562,0.5654008438818565,237
121,20211023,일반언론,0.3732394366197183,0.11971830985915492,0.5070422535211268,142
122,20211025,일반언론,0.24019607843137256,0.10784313725490197,0.6519607843137255,204
123,20211026,일반언론,0.21551724137931033,0.12931034482758622,0.6551724137931034,232
124,20211027,일반언론,0.25225225225225223,0.15765765765765766,0.5900900900900901,222
125,20211028,일반언론,0.2772727272727273,0.12272727272727273,0.6,220
126,20211029,일반언론,0.2610619469026549,0.16371681415929204,0.5752212389380531,226
127,20211030,일반언론,0.30718954248366015,0.1503267973856209,0.5424836601307189,153
128,20211101,일반언론,0.1989795918367347,0.1377551020408163,0.6632653061224489,196
129,20211102,일반언론,0.22466960352422907,0.14977973568281938,0.6255506607929515,227
130,20211103,일반언론,0.27053140096618356,0.0966183574879227,0.6328502415458938,207
131,20211104,일반언론,0.250996015936255,0.11952191235059761,0.6294820717131474,251
132,20211105,일반언론,0.2610619469026549,0.14601769911504425,0.5929203539823009,226
133,20211106,일반언론,0.2714285714285714,0.1357142857142857,0.5928571428571429,140
134,20211108,일반언론,0.24271844660194175,0.16990291262135923,0.587378640776699,206
135,20211109,일반언론,0.20833333333333334,0.15416666666666667,0.6375,240
136,20211110,일반언론,0.22813688212927757,0.12167300380228137,0.6501901140684411,263
137,20211111,일반언론,0.1940928270042194,0.1518987341772152,0.6540084388185654,237
138,20211112,일반언론,0.21100917431192662,0.14220183486238533,0.6467889908256881,218
139,20211113,일반언론,0.3469387755102041,0.11564625850340136,0.5374149659863946,147
140,20211115,일반언론,0.3383084577114428,0.09950248756218906,0.5621890547263682,201
141,20211116,일반언론,0.22821576763485477,0.11618257261410789,0.6556016597510373,241
142,20211117,일반언론,0.25688073394495414,0.12844036697247707,0.6146788990825688,218
143,20211118,일반언론,0.24663677130044842,0.16143497757847533,0.5919282511210763,223
144,20211119,일반언론,0.21904761904761905,0.1380952380952381,0.6428571428571429,210
145,20211120,일반언론,0.40875912408759124,0.08759124087591241,0.5036496350364964,137
146,20211122,일반언론,0.19811320754716982,0.09433962264150944,0.7075471698113207,212
147,20211123,일반언론,0.228310502283105,0.1735159817351598,0.5981735159817352,219
148,20211124,일반언론,0.3211009174311927,0.12385321100917432,0.555045871559633,218
149,20211125,일반언론,0.23214285714285715,0.14285714285714285,0.625,224
150,20211126,일반언론,0.2096069868995633,0.13100436681222707,0.6593886462882096,229
151,20211127,일반언론,0.32413793103448274,0.041379310344827586,0.6344827586206897,145
152,20211129,일반언론,0.22429906542056074,0.1308411214953271,0.6448598130841121,214
153,20211130,일반언론,0.22926829268292684,0.0975609756097561,0.6731707317073171,205
154,20211201,일반언론,0.2465753424657534,0.1232876712328767,0.6301369863013698,219
155,20211202,일반언론,0.2821576763485477,0.13692946058091288,0.5809128630705395,241
156,20211203,일반언론,0.271889400921659,0.11059907834101383,0.6175115207373272,217
157,20211204,일반언론,0.25675675675675674,0.1554054054054054,0.5878378378378378,148
158,20211206,일반언론,0.2465753424657534,0.1004566210045662,0.6529680365296804,219
159,20211207,일반언론,0.2018348623853211,0.1559633027522936,0.6422018348623854,218
160,20211208,일반언론,0.2597402597402597,0.12554112554112554,0.6147186147186147,231
161,20211209,일반언론,0.21338912133891214,0.13807531380753138,0.6485355648535565,239
162,20211210,일반언론,0.2869198312236287,0.1308016877637131,0.5822784810126582,237
163,20211211,일반언론,0.2867132867132867,0.1048951048951049,0.6083916083916084,143
164,20211213,일반언론,0.27014218009478674,0.12322274881516587,0.6066350710900474,211
165,20211214,일반언론,0.2972972972972973,0.13063063063063063,0.5720720720720721,222
166,20211215,일반언론,0.2838427947598253,0.14410480349344978,0.5720524017467249,229
167,20211216,일반언론,0.2523364485981308,0.102803738317757,0.6448598130841121,214
168,20211217,일반언론,0.2930232558139535,0.13023255813953488,0.5767441860465117,215
169,20211218,일반언론,0.3028169014084507,0.07042253521126761,0.6267605633802817,142
170,20211220,일반언론,0.28717948717948716,0.13846153846153847,0.5743589743589743,195
171,20211221,일반언론,0.27586206896551724,0.11637931034482758,0.6077586206896551,232
172,20211222,일반언론,0.26244343891402716,0.12217194570135746,0.6153846153846154,221
173,20211223,일반언론,0.24774774774774774,0.12162162162162163,0.6306306306306306,222
174,20211224,일반언론,0.25,0.14351851851851852,0.6064814814814815,216
175,20211225,일반언론,0.2905405405405405,0.11486486486486487,0.5945945945945946,148
176,20211227,일반언론,0.26865671641791045,0.12437810945273632,0.6069651741293532,201
177,20211228,일반언론,0.23809523809523808,0.15584415584415584,0.6060606060606061,231
178,20211229,일반언론,0.27884615384615385,0.1201923076923077,0.6009615384615384,208
179,20211230,일반언론,0.2641509433962264,0.14622641509433962,0.589622641509434,212
180,20211231,일반언론,0.2692307692307692,0.1201923076923077,0.6105769230769231,208
181,20220101,일반언론,0.21019108280254778,0.16560509554140126,0.6242038216560509,157
182,20220103,일반언론,0.19072164948453607,0.19072164948453607,0.6185567010309279,194
183,20220104,일반언론,0.2139917695473251,0.17695473251028807,0.6090534979423868,243
184,20220105,일반언론,0.22115384615384615,0.14903846153846154,0.6298076923076923,208
185,20220106,일반언론,0.24324324324324326,0.12612612612612611,0.6306306306306306,222
186,20220107,일반언론,0.23076923076923078,0.11312217194570136,0.6561085972850679,221
187,20220108,일반언론,0.22916666666666666,0.09027777777777778,0.6805555555555556,144
188,20220110,일반언론,0.3300970873786408,0.06796116504854369,0.6019417475728155,206
189,20220111,일반언론,0.2714285714285714,0.14285714285714285,0.5857142857142857,210
190,20220112,일반언론,0.2798165137614679,0.16055045871559634,0.5596330275229358,218
191,20220113,일반언론,0.28054298642533937,0.14479638009049775,0.5746606334841629,221
192,20220114,일반언론,0.29955947136563876,0.1277533039647577,0.5726872246696035,227
193,20220115,일반언론,0.33986928104575165,0.06535947712418301,0.5947712418300654,153
194,20220117,일반언론,0.29411764705882354,0.06372549019607843,0.6421568627450981,204
195,20220118,일반언론,0.25523012552301255,0.11715481171548117,0.6276150627615062,239
196,20220119,일반언론,0.29910714285714285,0.12946428571428573,0.5714285714285714,224
197,20220120,일반언론,0.25327510917030566,0.13537117903930132,0.611353711790393,229
198,20220121,일반언론,0.27314814814814814,0.08333333333333333,0.6435185185185185,216
199,20220122,일반언론,0.3586206896551724,0.09655172413793103,0.5448275862068965,145
200,20220124,일반언론,0.30392156862745096,0.09313725490196079,0.6029411764705882,204
201,20220125,일반언론,0.24050632911392406,0.15611814345991562,0.6033755274261603,237
202,20220126,일반언론,0.26605504587155965,0.17889908256880735,0.555045871559633,218
203,20220127,일반언론,0.26126126126126126,0.18468468468468469,0.5540540540540541,222
204,20220128,일반언론,0.28448275862068967,0.16379310344827586,0.5517241379310345,232
205,20220129,일반언론,0.3013698630136986,0.13013698630136986,0.5684931506849316,146
206,20220203,일반언론,0.28078817733990147,0.1625615763546798,0.5566502463054187,203
207,20220204,일반언론,0.34375,0.10267857142857142,0.5535714285714286,224
208,20220205,일반언론,0.3591549295774648,0.07746478873239436,0.5633802816901409,142
209,20220207,일반언론,0.32019704433497537,0.09359605911330049,0.5862068965517241,203
210,20220208,일반언론,0.24553571428571427,0.11607142857142858,0.6383928571428571,224
211,20220209,일반언론,0.22033898305084745,0.13559322033898305,0.6440677966101694,236
212,20220210,일반언론,0.29515418502202645,0.15859030837004406,0.5462555066079295,227
213,20220211,일반언론,0.26905829596412556,0.13901345291479822,0.5919282511210763,223
214,20220212,일반언론,0.35542168674698793,0.10240963855421686,0.5421686746987951,166
215,20220214,일반언론,0.3058252427184466,0.13592233009708737,0.558252427184466,206
216,20220215,일반언론,0.23333333333333334,0.15,0.6166666666666667,240
217,20220216,일반언론,0.2777777777777778,0.125,0.5972222222222222,216
218,20220217,일반언론,0.26382978723404255,0.14893617021276595,0.5872340425531914,235
219,20220218,일반언론,0.31363636363636366,0.11818181818181818,0.5681818181818182,220
220,20220219,일반언론,0.37681159420289856,0.09420289855072464,0.5289855072463768,138
221,20220221,일반언론,0.2964824120603015,0.10050251256281408,0.6030150753768844,199
222,20220222,일반언론,0.25691699604743085,0.1225296442687747,0.6205533596837944,253
223,20220223,일반언론,0.2764976958525346,0.1336405529953917,0.5898617511520737,217
224,20220224,일반언론,0.2918454935622318,0.12875536480686695,0.5793991416309013,233
225,20220225,일반언론,0.2608695652173913,0.1,0.6391304347826087,230
226,20220226,일반언론,0.3710691823899371,0.11949685534591195,0.5094339622641509,159
227,20220228,일반언론,0.2930232558139535,0.09767441860465116,0.6093023255813953,215
228,20220301,일반언론,0.375,0.11363636363636363,0.5113636363636364,176
229,20220302,일반언론,0.3520408163265306,0.07653061224489796,0.5714285714285714,196
230,20220303,일반언론,0.30327868852459017,0.09016393442622951,0.6065573770491803,244
231,20220304,일반언론,0.2222222222222222,0.18222222222222223,0.5955555555555555,225
232,20220305,일반언론,0.37583892617449666,0.09395973154362416,0.5302013422818792,149
233,20220307,일반언론,0.33663366336633666,0.12871287128712872,0.5346534653465347,202
234,20220308,일반언론,0.3048780487804878,0.16666666666666666,0.5284552845528455,246
235,20220309,일반언론,0.2905027932960894,0.11173184357541899,0.5977653631284916,179
236,20220310,일반언론,0.2420091324200913,0.1278538812785388,0.6301369863013698,219
237,20220311,일반언론,0.24257425742574257,0.13366336633663367,0.6237623762376238,202
238,20220312,일반언론,0.3503184713375796,0.12101910828025478,0.5286624203821656,157
239,20220314,일반언론,0.2835820895522388,0.08955223880597014,0.6268656716417911,201
240,20220315,일반언론,0.2062780269058296,0.15695067264573992,0.6367713004484304,223
241,20220316,일반언론,0.2909090909090909,0.12727272727272726,0.5818181818181818,220
242,20220317,일반언론,0.2577777777777778,0.1288888888888889,0.6133333333333333,225
243,20220318,일반언론,0.2579185520361991,0.13122171945701358,0.6108597285067874,221
244,20220319,일반언론,0.28368794326241137,0.0851063829787234,0.6312056737588653,141
245,20220321,일반언론,0.23113207547169812,0.10377358490566038,0.6650943396226415,212
246,20220322,일반언론,0.23481781376518218,0.11336032388663968,0.6518218623481782,247
247,20220323,일반언론,0.21844660194174756,0.12135922330097088,0.6601941747572816,206
248,20220324,일반언론,0.21844660194174756,0.11650485436893204,0.6650485436893204,206
249,20220325,일반언론,0.26406926406926406,0.12554112554112554,0.6103896103896104,231
250,20220326,일반언론,0.273972602739726,0.11643835616438356,0.6095890410958904,146
251,20220328,일반언론,0.29523809523809524,0.10476190476190476,0.6,210
252,20220329,일반언론,0.24242424242424243,0.09956709956709957,0.658008658008658,231
253,20220330,일반언론,0.26576576576576577,0.0945945945945946,0.6396396396396397,222
254,20220331,일반언론,0.24242424242424243,0.12554112554112554,0.6320346320346321,231
255,20220401,일반언론,0.2890995260663507,0.14691943127962084,0.5639810426540285,211
256,20220402,일반언론,0.3096774193548387,0.10967741935483871,0.5806451612903226,155
257,20220404,일반언론,0.25906735751295334,0.10362694300518134,0.6373056994818653,193
258,20220405,일반언론,0.2727272727272727,0.1111111111111111,0.6161616161616161,198
259,20220406,일반언론,0.25853658536585367,0.08780487804878048,0.6536585365853659,205
260,20220407,일반언론,0.3022222222222222,0.12,0.5777777777777777,225
261,20220408,일반언론,0.26066350710900477,0.1848341232227488,0.5545023696682464,211
262,20220409,일반언론,0.3225806451612903,0.09032258064516129,0.5870967741935483,155
263,20220411,일반언론,0.235,0.095,0.67,200
264,20220412,일반언론,0.25688073394495414,0.13761467889908258,0.6055045871559633,218
265,20220413,일반언론,0.3127962085308057,0.12796208530805686,0.5592417061611374,211
266,20220414,일반언론,0.22897196261682243,0.10747663551401869,0.6635514018691588,214
267,20220415,일반언론,0.2727272727272727,0.15311004784688995,0.5741626794258373,209
268,20220416,일반언론,0.27218934911242604,0.11834319526627218,0.6094674556213018,169
269,20220418,일반언론,0.2751322751322751,0.10582010582010581,0.6190476190476191,189
270,20220419,일반언론,0.2330508474576271,0.08898305084745763,0.6779661016949152,236
271,20220420,일반언론,0.2669902912621359,0.13592233009708737,0.5970873786407767,206
272,20220421,일반언론,0.28110599078341014,0.11981566820276497,0.5990783410138248,217
273,20220422,일반언론,0.27184466019417475,0.13106796116504854,0.5970873786407767,206
274,20220423,일반언론,0.27485380116959063,0.0935672514619883,0.631578947368421,171
275,20220425,일반언론,0.2978723404255319,0.09574468085106383,0.6063829787234043,188
276,20220426,일반언론,0.27555555555555555,0.13333333333333333,0.5911111111111111,225
277,20220427,일반언론,0.33497536945812806,0.10837438423645321,0.5566502463054187,203
278,20220428,일반언론,0.2926829268292683,0.1024390243902439,0.6048780487804878,205
279,20220429,일반언론,0.35051546391752575,0.1134020618556701,0.5360824742268041,194
280,20220430,일반언론,0.3176470588235294,0.10588235294117647,0.5764705882352941,170
281,20220502,일반언론,0.2918918918918919,0.08108108108108109,0.6270270270270271,185
282,20220503,일반언론,0.27876106194690264,0.12389380530973451,0.5973451327433629,226
283,20220504,일반언론,0.27884615384615385,0.11057692307692307,0.6105769230769231,208
284,20220505,일반언론,0.29651162790697677,0.14534883720930233,0.5581395348837209,172
285,20220506,일반언론,0.32386363636363635,0.11931818181818182,0.5568181818181818,176
286,20220507,일반언론,0.2804878048780488,0.07926829268292683,0.6402439024390244,164
287,20220509,일반언론,0.29347826086956524,0.10326086956521739,0.6032608695652174,184
288,20220510,일반언론,0.26046511627906976,0.13953488372093023,0.6,215
289,20220511,일반언론,0.21256038647342995,0.16908212560386474,0.6183574879227053,207
290,20220512,일반언론,0.2669902912621359,0.12135922330097088,0.6116504854368932,206
291,20220513,일반언론,0.357487922705314,0.10144927536231885,0.5410628019323671,207
292,20220514,일반언론,0.39520958083832336,0.11377245508982035,0.49101796407185627,167
293,20220516,일반언론,0.328125,0.08854166666666667,0.5833333333333334,192
294,20220517,일반언론,0.3090909090909091,0.09090909090909091,0.6,220
295,20220518,일반언론,0.2864321608040201,0.10552763819095477,0.6080402010050251,199
296,20220519,일반언론,0.23529411764705882,0.1583710407239819,0.6063348416289592,221
297,20220520,일반언론,0.3105022831050228,0.136986301369863,0.5525114155251142,219
298,20220521,일반언론,0.22857142857142856,0.13714285714285715,0.6342857142857142,175
299,20220523,일반언론,0.3351063829787234,0.13297872340425532,0.5319148936170213,188
300,20220524,일반언론,0.26046511627906976,0.13023255813953488,0.6093023255813953,215
301,20220525,일반언론,0.22748815165876776,0.13744075829383887,0.6350710900473934,211
302,20220526,일반언론,0.2777777777777778,0.09722222222222222,0.625,216
303,20220527,일반언론,0.2645739910313901,0.13901345291479822,0.5964125560538116,223
304,20220528,일반언론,0.36024844720496896,0.09937888198757763,0.5403726708074534,161
305,20220530,일반언론,0.285,0.12,0.595,200
306,20220531,일반언론,0.17511520737327188,0.19815668202764977,0.6267281105990783,217
307,20220601,일반언론,0.3395061728395062,0.06790123456790123,0.5925925925925926,162
308,20220602,일반언론,0.26063829787234044,0.14361702127659576,0.5957446808510638,188
309,20220603,일반언론,0.21904761904761905,0.15714285714285714,0.6238095238095238,210
310,20220604,일반언론,0.2658959537572254,0.12716763005780346,0.6069364161849711,173
311,20220606,일반언론,0.3125,0.125,0.5625,160
312,20220607,일반언론,0.2623762376237624,0.13366336633663367,0.6039603960396039,202
313,20220608,일반언론,0.2545454545454545,0.11363636363636363,0.6318181818181818,220
314,20220609,일반언론,0.2621359223300971,0.17475728155339806,0.5631067961165048,206
315,20220610,일반언론,0.33653846153846156,0.125,0.5384615384615384,208
316,20220611,일반언론,0.3352941176470588,0.07058823529411765,0.5941176470588235,170
317,20220613,일반언론,0.29533678756476683,0.11398963730569948,0.5906735751295337,193
318,20220614,일반언론,0.3778801843317972,0.11059907834101383,0.511520737327189,217
319,20220615,일반언론,0.28703703703703703,0.12037037037037036,0.5925925925925926,216
320,20220616,일반언론,0.2807017543859649,0.10526315789473684,0.6140350877192983,228
321,20220617,일반언론,0.308411214953271,0.09813084112149532,0.5934579439252337,214
322,20220618,일반언론,0.38509316770186336,0.08695652173913043,0.5279503105590062,161
323,20220620,일반언론,0.2784090909090909,0.11931818181818182,0.6022727272727273,176
324,20220621,일반언론,0.32701421800947866,0.11848341232227488,0.5545023696682464,211
325,20220622,일반언론,0.26548672566371684,0.10619469026548672,0.6283185840707964,226
326,20220623,일반언론,0.2876712328767123,0.1278538812785388,0.5844748858447488,219
327,20220624,일반언론,0.28095238095238095,0.1380952380952381,0.580952380952381,210
328,20220625,일반언론,0.3170731707317073,0.09146341463414634,0.5914634146341463,164
329,20220627,일반언론,0.3238095238095238,0.06190476190476191,0.6142857142857143,210
330,20220628,일반언론,0.273542600896861,0.08520179372197309,0.6412556053811659,223
331,20220629,일반언론,0.2731707317073171,0.0975609756097561,0.6292682926829268,205
332,20220630,일반언론,0.24102564102564103,0.12307692307692308,0.6358974358974359,195
