,date,press_x,0_percent_x,1_percent_x,2_percent_x,뉴스개수_x,press_y,0_percent_y,1_percent_y,2_percent_y,뉴스개수_y
41,20210712,일반언론,0.3118279569892473,0.0998463901689708,0.5883256528417818,651.0,네이버금융,0.1818181818181818,0.6363636363636364,0.1818181818181818,11
42,20210713,일반언론,0.3125,0.0886627906976744,0.5988372093023255,688.0,네이버금융,0.4210526315789473,0.4210526315789473,0.1578947368421052,19
43,20210714,일반언론,0.3430232558139535,0.0959302325581395,0.561046511627907,688.0,네이버금융,0.625,0.3125,0.0625,16
44,20210715,일반언론,0.3399715504978663,0.0924608819345661,0.5675675675675675,703.0,네이버금융,0.5,0.4375,0.0625,16
45,20210716,일반언론,0.3102453102453102,0.0981240981240981,0.5916305916305916,693.0,네이버금융,0.9444444444444444,0.0,0.0555555555555555,18
46,20210717,일반언론,0.3155555555555555,0.0444444444444444,0.64,450.0,네이버금융,1.0,0.0,0.0,2
47,20210718,,,,,,네이버금융,0.125,0.0,0.875,8
48,20210719,일반언론,0.3293051359516616,0.0921450151057401,0.5785498489425982,662.0,네이버금융,0.9090909090909092,0.0,0.0909090909090909,11
49,20210720,일반언론,0.3299418604651162,0.0915697674418604,0.5784883720930233,688.0,네이버금융,0.8,0.1,0.1,20
50,20210721,일반언론,0.313343328335832,0.1199400299850075,0.5667166416791605,667.0,네이버금융,0.6666666666666666,0.3333333333333333,0.0,18
51,20210722,일반언론,0.3048433048433048,0.1153846153846153,0.5797720797720798,702.0,네이버금융,0.2777777777777778,0.7222222222222222,0.0,18
52,20210723,일반언론,0.3061224489795918,0.1151603498542274,0.5787172011661808,686.0,네이버금융,0.4736842105263157,0.3684210526315789,0.1578947368421052,19
53,20210724,일반언론,0.3218884120171674,0.0922746781115879,0.5858369098712446,466.0,네이버금융,0.0,1.0,0.0,2
54,20210725,,,,,,네이버금융,0.25,0.125,0.625,8
55,20210726,일반언론,0.2909090909090909,0.0793388429752066,0.6297520661157024,605.0,네이버금융,0.9090909090909092,0.0909090909090909,0.0,11
56,20210727,일반언론,0.2966360856269113,0.1177370030581039,0.5856269113149847,654.0,네이버금융,0.5882352941176471,0.4117647058823529,0.0,17
57,20210728,일반언론,0.279320987654321,0.1666666666666666,0.5540123456790124,648.0,네이버금융,0.7222222222222222,0.0555555555555555,0.2222222222222222,18
58,20210729,일반언론,0.2894356005788712,0.1461649782923299,0.5643994211287988,691.0,네이버금융,0.5263157894736842,0.2631578947368421,0.2105263157894736,19
59,20210730,일반언론,0.2826398852223816,0.1162123385939741,0.6011477761836442,697.0,네이버금융,0.75,0.1875,0.0625,16
60,20210731,일반언론,0.2853932584269663,0.1123595505617977,0.6022471910112359,445.0,네이버금융,1.0,0.0,0.0,3
61,20210801,,,,,,네이버금융,0.3333333333333333,0.1666666666666666,0.5,6
62,20210802,일반언론,0.345724907063197,0.1078066914498141,0.5464684014869888,538.0,네이버금융,0.4166666666666667,0.4166666666666667,0.1666666666666666,12
63,20210803,일반언론,0.3316912972085385,0.1083743842364532,0.5599343185550082,609.0,네이버금융,0.45,0.4,0.15,20
64,20210804,일반언론,0.3524451939291737,0.1129848229342327,0.5345699831365935,593.0,네이버금융,0.2777777777777778,0.6666666666666666,0.0555555555555555,18
65,20210805,일반언론,0.2983333333333333,0.14,0.5616666666666666,600.0,네이버금융,0.5882352941176471,0.2352941176470588,0.1764705882352941,17
66,20210806,일반언론,0.3137254901960784,0.0866013071895424,0.5996732026143791,612.0,네이버금융,0.5333333333333333,0.3333333333333333,0.1333333333333333,15
67,20210807,일반언론,0.3325635103926097,0.1177829099307159,0.5496535796766744,433.0,네이버금융,0.0,1.0,0.0,2
68,20210808,,,,,,네이버금융,0.0,0.5714285714285714,0.4285714285714285,7
69,20210809,일반언론,0.3176470588235294,0.1058823529411764,0.5764705882352941,595.0,네이버금융,0.2727272727272727,0.3636363636363636,0.3636363636363636,11
70,20210810,일반언론,0.2651933701657458,0.1256906077348066,0.6091160220994475,724.0,네이버금융,0.875,0.0625,0.0625,16
71,20210811,일반언론,0.2986425339366516,0.1402714932126696,0.5610859728506787,663.0,네이버금융,0.6875,0.25,0.0625,16
72,20210812,일반언론,0.3183791606367583,0.0882778581765557,0.5933429811866859,691.0,네이버금융,0.625,0.375,0.0,16
73,20210813,일반언론,0.315126050420168,0.119047619047619,0.5658263305322129,714.0,네이버금융,0.7857142857142857,0.1428571428571428,0.0714285714285714,14
74,20210814,일반언론,0.3755364806866952,0.0944206008583691,0.5300429184549357,466.0,네이버금융,0.0,1.0,0.0,2
75,20210815,,,,,,네이버금융,0.4,0.0,0.6,5
76,20210816,일반언론,0.3935091277890467,0.0973630831643002,0.5091277890466531,493.0,네이버금융,1.0,0.0,0.0,1
77,20210817,일반언론,0.2904761904761905,0.1285714285714285,0.580952380952381,630.0,네이버금융,0.6842105263157895,0.2631578947368421,0.0526315789473684,19
78,20210818,일반언론,0.3068702290076336,0.1099236641221374,0.583206106870229,655.0,네이버금융,0.7058823529411765,0.2352941176470588,0.0588235294117647,17
79,20210819,일반언론,0.3441654357459379,0.0827178729689808,0.5731166912850812,677.0,네이버금융,0.8235294117647058,0.0588235294117647,0.1176470588235294,17
80,20210820,일반언론,0.3453453453453453,0.0795795795795795,0.575075075075075,666.0,네이버금융,0.8888888888888888,0.1111111111111111,0.0,18
81,20210821,일반언론,0.3648648648648648,0.0653153153153153,0.5698198198198198,444.0,네이버금융,0.0,1.0,0.0,2
82,20210822,,,,,,네이버금융,0.2857142857142857,0.0,0.7142857142857143,7
83,20210823,일반언론,0.3604651162790697,0.0780730897009966,0.5614617940199336,602.0,네이버금융,0.1818181818181818,0.6363636363636364,0.1818181818181818,11
84,20210824,일반언론,0.2915451895043732,0.1093294460641399,0.5991253644314869,686.0,네이버금융,0.1578947368421052,0.8421052631578947,0.0,19
85,20210825,일반언론,0.2869692532942899,0.1185944363103953,0.5944363103953147,683.0,네이버금융,0.375,0.4375,0.1875,16
86,20210826,일반언론,0.2819767441860465,0.1119186046511628,0.6061046511627907,688.0,네이버금융,0.5882352941176471,0.2941176470588235,0.1176470588235294,17
87,20210827,일반언론,0.2664756446991404,0.1088825214899713,0.6246418338108882,698.0,네이버금융,0.5555555555555556,0.2222222222222222,0.2222222222222222,18
88,20210828,일반언론,0.378021978021978,0.0703296703296703,0.5516483516483517,455.0,네이버금융,0.25,0.75,0.0,4
89,20210829,,,,,,네이버금융,0.1428571428571428,0.4285714285714285,0.4285714285714285,7
90,20210830,일반언론,0.2637853949329359,0.1147540983606557,0.6214605067064084,671.0,네이버금융,0.2727272727272727,0.5454545454545454,0.1818181818181818,11
91,20210831,일반언론,0.2443181818181818,0.0909090909090909,0.6647727272727273,704.0,네이버금융,0.2631578947368421,0.631578947368421,0.1052631578947368,19
92,20210901,일반언론,0.3195718654434251,0.1299694189602446,0.5504587155963303,654.0,네이버금융,0.5,0.3333333333333333,0.1666666666666666,18
93,20210902,일반언론,0.2795549374130737,0.1015299026425591,0.6189151599443672,719.0,네이버금융,0.7647058823529411,0.1176470588235294,0.1176470588235294,17
94,20210903,일반언론,0.3036253776435045,0.1042296072507553,0.5921450151057401,662.0,네이버금융,0.3571428571428571,0.4285714285714285,0.2142857142857142,14
95,20210904,일반언론,0.2939866369710467,0.0913140311804008,0.6146993318485523,449.0,네이버금융,1.0,0.0,0.0,3
96,20210905,,,,,,네이버금융,0.5714285714285714,0.0,0.4285714285714285,7
97,20210906,일반언론,0.29,0.105,0.605,600.0,네이버금융,0.5833333333333334,0.1666666666666666,0.25,12
98,20210907,일반언론,0.2406576980568012,0.1106128550074738,0.648729446935725,669.0,네이버금융,0.6,0.2666666666666666,0.1333333333333333,15
99,20210908,일반언론,0.238095238095238,0.0863095238095238,0.6755952380952381,672.0,네이버금융,0.875,0.0625,0.0625,16
100,20210909,일반언론,0.2764456981664316,0.1071932299012694,0.616361071932299,709.0,네이버금융,0.9285714285714286,0.0,0.0714285714285714,14
101,20210910,일반언론,0.2839160839160839,0.0839160839160839,0.6321678321678321,715.0,네이버금융,0.3125,0.5,0.1875,16
102,20210911,일반언론,0.2639821029082774,0.0782997762863534,0.6577181208053692,447.0,네이버금융,1.0,0.0,0.0,1
103,20210912,,,,,,네이버금융,0.6666666666666666,0.0,0.3333333333333333,6
104,20210913,일반언론,0.2918825561312608,0.1105354058721934,0.5975820379965457,579.0,네이버금융,0.8181818181818182,0.0909090909090909,0.0909090909090909,11
105,20210914,일반언론,0.284692417739628,0.1015736766809728,0.6137339055793991,699.0,네이버금융,0.3571428571428571,0.2857142857142857,0.3571428571428571,14
106,20210915,일반언론,0.270392749244713,0.1057401812688821,0.6238670694864048,662.0,네이버금융,0.5294117647058824,0.4705882352941176,0.0,17
107,20210916,일반언론,0.258493353028065,0.1344165435745938,0.6070901033973413,677.0,네이버금융,0.8666666666666667,0.1333333333333333,0.0,15
108,20210917,일반언론,0.2471428571428571,0.1142857142857142,0.6385714285714286,700.0,네이버금융,0.5882352941176471,0.3529411764705882,0.0588235294117647,17
109,20210918,일반언론,0.3,0.1,0.6,430.0,네이버금융,1.0,0.0,0.0,2
110,20210919,,,,,,네이버금융,1.0,0.0,0.0,2
111,20210921,일반언론,0.75,0.0,0.25,12.0,네이버금융,1.0,0.0,0.0,3
112,20210922,일반언론,0.3846153846153846,0.0769230769230769,0.5384615384615384,13.0,네이버금융,0.2,0.4,0.4,5
113,20210923,일반언론,0.3017656500802568,0.1332263242375602,0.565008025682183,623.0,네이버금융,0.5294117647058824,0.4117647058823529,0.0588235294117647,17
114,20210924,일반언론,0.337797619047619,0.0907738095238095,0.5714285714285714,672.0,네이버금융,0.4285714285714285,0.4285714285714285,0.1428571428571428,14
115,20210925,일반언론,0.371824480369515,0.0877598152424942,0.5404157043879908,433.0,네이버금융,1.0,0.0,0.0,1
116,20210926,,,,,,네이버금융,0.8333333333333334,0.1666666666666666,0.0,6
117,20210927,일반언론,0.2700617283950617,0.1388888888888889,0.5910493827160493,648.0,네이버금융,0.5555555555555556,0.3333333333333333,0.1111111111111111,9
118,20210928,일반언론,0.2537313432835821,0.1164179104477611,0.6298507462686567,670.0,네이버금융,0.7333333333333333,0.1333333333333333,0.1333333333333333,15
119,20210929,일반언론,0.3022556390977444,0.0992481203007518,0.5984962406015037,665.0,네이버금융,0.8571428571428571,0.0714285714285714,0.0714285714285714,14
120,20210930,일반언론,0.2825174825174825,0.1104895104895104,0.606993006993007,715.0,네이버금융,0.5625,0.375,0.0625,16
121,20211001,일반언론,0.2699564586357039,0.0740203193033381,0.6560232220609579,689.0,네이버금융,0.9375,0.0,0.0625,16
122,20211002,일반언론,0.336405529953917,0.0921658986175115,0.5714285714285714,434.0,네이버금융,0.0,1.0,0.0,1
123,20211003,,,,,,네이버금융,0.6,0.2,0.2,5
124,20211005,일반언론,0.2754050073637702,0.1251840942562592,0.5994108983799705,679.0,네이버금융,0.5,0.1428571428571428,0.3571428571428571,14
125,20211006,일반언론,0.3079136690647482,0.116546762589928,0.5755395683453237,695.0,네이버금융,0.6923076923076923,0.3076923076923077,0.0,13
126,20211007,일반언론,0.3152022315202231,0.0864714086471408,0.5983263598326359,717.0,네이버금융,0.2142857142857142,0.7857142857142857,0.0,14
127,20211008,일반언론,0.2938076416337286,0.1146245059288537,0.5915678524374176,759.0,네이버금융,0.4666666666666667,0.4,0.1333333333333333,15
128,20211009,일반언론,0.2873051224944321,0.1158129175946547,0.5968819599109132,449.0,네이버금융,0.0,1.0,0.0,1
129,20211010,,,,,,네이버금융,0.8333333333333334,0.1666666666666666,0.0,6
130,20211011,일반언론,0.3158995815899582,0.0836820083682008,0.600418410041841,478.0,네이버금융,1.0,0.0,0.0,2
131,20211012,일반언론,0.2633996937212863,0.114854517611026,0.6217457886676876,653.0,네이버금융,0.875,0.0625,0.0625,16
132,20211013,일반언론,0.2768115942028985,0.1028985507246376,0.6202898550724638,690.0,네이버금융,0.4666666666666667,0.5333333333333333,0.0,15
133,20211014,일반언론,0.2369186046511628,0.1395348837209302,0.623546511627907,688.0,네이버금융,0.375,0.625,0.0,16
134,20211015,일반언론,0.2867540029112082,0.1077147016011644,0.6055312954876274,687.0,네이버금융,0.3125,0.5625,0.125,16
135,20211016,일반언론,0.2676991150442478,0.1017699115044247,0.6305309734513275,452.0,네이버금융,0.0,1.0,0.0,2
136,20211017,,,,,,네이버금융,0.1666666666666666,0.6666666666666666,0.1666666666666666,6
137,20211018,일반언론,0.2803889789303079,0.1004862236628849,0.6191247974068071,617.0,네이버금융,0.5454545454545454,0.2727272727272727,0.1818181818181818,11
138,20211019,일반언론,0.2817109144542772,0.1283185840707964,0.5899705014749262,678.0,네이버금융,0.2352941176470588,0.6470588235294118,0.1176470588235294,17
139,20211020,일반언론,0.3121301775147929,0.1005917159763313,0.5872781065088757,676.0,네이버금융,0.6,0.2,0.2,15
140,20211021,일반언론,0.2830459770114942,0.1178160919540229,0.5991379310344828,696.0,네이버금융,0.7333333333333333,0.2,0.0666666666666666,15
141,20211022,일반언론,0.2868741542625169,0.1705006765899864,0.5426251691474966,739.0,네이버금융,0.6,0.3333333333333333,0.0666666666666666,15
142,20211023,일반언론,0.3048498845265588,0.0900692840646651,0.605080831408776,433.0,네이버금융,0.6666666666666666,0.3333333333333333,0.0,3
143,20211024,,,,,,네이버금융,0.25,0.0,0.75,4
144,20211025,일반언론,0.2401315789473684,0.1118421052631579,0.6480263157894737,608.0,네이버금융,0.5454545454545454,0.2727272727272727,0.1818181818181818,11
145,20211026,일반언론,0.2477744807121661,0.1068249258160237,0.6454005934718101,674.0,네이버금융,0.1176470588235294,0.6470588235294118,0.2352941176470588,17
146,20211027,일반언론,0.2889221556886227,0.1347305389221557,0.5763473053892215,668.0,네이버금융,0.4666666666666667,0.2,0.3333333333333333,15
147,20211028,일반언론,0.2735978112175102,0.1203830369357045,0.6060191518467852,731.0,네이버금융,0.875,0.0625,0.0625,16
148,20211029,일반언론,0.2573839662447257,0.1209563994374121,0.6216596343178622,711.0,네이버금융,0.7647058823529411,0.2352941176470588,0.0,17
149,20211030,일반언론,0.2986725663716814,0.1150442477876106,0.5862831858407079,452.0,네이버금융,1.0,0.0,0.0,3
150,20211031,,,,,,네이버금융,0.5,0.1666666666666666,0.3333333333333333,6
151,20211101,일반언론,0.2412645590682196,0.1181364392678868,0.6405990016638935,601.0,네이버금융,0.6666666666666666,0.25,0.0833333333333333,12
152,20211102,일반언론,0.2367647058823529,0.1235294117647058,0.6397058823529411,680.0,네이버금융,0.25,0.5625,0.1875,16
153,20211103,일반언론,0.2768273716951788,0.1104199066874028,0.6127527216174183,643.0,네이버금융,0.5,0.3125,0.1875,16
154,20211104,일반언론,0.2694444444444444,0.125,0.6055555555555555,720.0,네이버금융,0.75,0.25,0.0,16
155,20211105,일반언론,0.272863568215892,0.1454272863568216,0.5817091454272864,667.0,네이버금융,0.7857142857142857,0.1428571428571428,0.0714285714285714,14
156,20211106,일반언론,0.2572115384615384,0.09375,0.6490384615384616,416.0,네이버금융,0.0,1.0,0.0,2
157,20211107,,,,,,네이버금융,0.0,0.5,0.5,6
158,20211108,일반언론,0.2556270096463022,0.1270096463022508,0.617363344051447,622.0,네이버금융,0.8181818181818182,0.0909090909090909,0.0909090909090909,11
159,20211109,일반언론,0.280752532561505,0.1143270622286541,0.6049204052098408,691.0,네이버금융,0.3125,0.5625,0.125,16
160,20211110,일반언론,0.2793053545586107,0.1186685962373371,0.6020260492040521,691.0,네이버금융,1.0,0.0,0.0,14
161,20211111,일반언론,0.2300275482093663,0.1336088154269972,0.6363636363636364,726.0,네이버금융,0.7333333333333333,0.2666666666666666,0.0,15
162,20211112,일반언론,0.2393939393939393,0.1454545454545454,0.6151515151515151,660.0,네이버금융,0.1764705882352941,0.7058823529411765,0.1176470588235294,17
163,20211113,일반언론,0.3302752293577982,0.1077981651376146,0.5619266055045872,436.0,네이버금융,0.0,0.5,0.5,4
164,20211114,,,,,,네이버금융,0.1666666666666666,0.0,0.8333333333333334,6
165,20211115,일반언론,0.3109656301145663,0.0851063829787234,0.6039279869067103,611.0,네이버금융,0.3333333333333333,0.25,0.4166666666666667,12
166,20211116,일반언론,0.2338935574229692,0.1288515406162464,0.6372549019607843,714.0,네이버금융,0.8235294117647058,0.1176470588235294,0.0588235294117647,17
167,20211117,일반언론,0.2661764705882353,0.1279411764705882,0.6058823529411764,680.0,네이버금융,0.4705882352941176,0.2941176470588235,0.2352941176470588,17
168,20211118,일반언론,0.2521739130434782,0.1202898550724637,0.6275362318840579,690.0,네이버금융,0.875,0.125,0.0,16
169,20211119,일반언론,0.2658610271903323,0.1132930513595166,0.620845921450151,662.0,네이버금융,0.3333333333333333,0.3333333333333333,0.3333333333333333,15
170,20211120,일반언론,0.3285714285714285,0.0666666666666666,0.6047619047619047,420.0,네이버금융,1.0,0.0,0.0,1
171,20211121,,,,,,네이버금융,0.0,0.3333333333333333,0.6666666666666666,6
172,20211122,일반언론,0.2688,0.096,0.6352,625.0,네이버금융,0.3636363636363636,0.2727272727272727,0.3636363636363636,11
173,20211123,일반언론,0.2608024691358024,0.1265432098765432,0.6126543209876543,648.0,네이버금융,0.7647058823529411,0.1176470588235294,0.1176470588235294,17
174,20211124,일반언론,0.3144560357675112,0.1296572280178837,0.555886736214605,671.0,네이버금융,0.7142857142857143,0.2857142857142857,0.0,14
175,20211125,일반언론,0.2821997105643994,0.1287988422575977,0.5890014471780028,691.0,네이버금융,0.8666666666666667,0.0666666666666666,0.0666666666666666,15
176,20211126,일반언론,0.2492625368731563,0.1091445427728613,0.6415929203539823,678.0,네이버금융,0.9230769230769232,0.0769230769230769,0.0,13
177,20211127,일반언론,0.3490566037735849,0.0495283018867924,0.6014150943396226,424.0,네이버금융,1.0,0.0,0.0,2
178,20211128,,,,,,네이버금융,0.8,0.2,0.0,5
179,20211129,일반언론,0.275187969924812,0.1308270676691729,0.5939849624060151,665.0,네이버금융,0.7272727272727273,0.1818181818181818,0.0909090909090909,11
180,20211130,일반언론,0.256797583081571,0.1102719033232628,0.6329305135951662,662.0,네이버금융,0.5882352941176471,0.2352941176470588,0.1764705882352941,17
181,20211201,일반언론,0.3132530120481928,0.1009036144578313,0.5858433734939759,664.0,네이버금융,0.6666666666666666,0.2666666666666666,0.0666666666666666,15
182,20211202,일반언론,0.2879432624113475,0.1304964539007092,0.5815602836879432,705.0,네이버금융,0.625,0.3125,0.0625,16
183,20211203,일반언론,0.2883720930232558,0.0976744186046511,0.6139534883720931,645.0,네이버금융,0.4375,0.375,0.1875,16
184,20211204,일반언론,0.305045871559633,0.1077981651376146,0.5871559633027523,436.0,네이버금융,0.6666666666666666,0.0,0.3333333333333333,3
185,20211205,,,,,,네이버금융,0.6,0.0,0.4,5
186,20211206,일반언론,0.2981072555205047,0.1182965299684542,0.583596214511041,634.0,네이버금융,0.4166666666666667,0.1666666666666666,0.4166666666666667,12
187,20211207,일반언론,0.2529940119760479,0.1332335329341317,0.6137724550898204,668.0,네이버금융,0.375,0.5625,0.0625,16
188,20211208,일반언론,0.2608695652173913,0.1290322580645161,0.6100981767180925,713.0,네이버금융,0.375,0.5,0.125,16
189,20211209,일반언론,0.2626262626262626,0.1240981240981241,0.6132756132756133,693.0,네이버금융,0.2666666666666666,0.5333333333333333,0.2,15
190,20211210,일반언론,0.3076923076923077,0.1132867132867132,0.579020979020979,715.0,네이버금융,0.8125,0.0625,0.125,16
191,20211211,일반언론,0.3379310344827586,0.0712643678160919,0.5908045977011495,435.0,네이버금융,0.0,1.0,0.0,1
192,20211212,,,,,,네이버금융,0.3333333333333333,0.1666666666666666,0.5,6
193,20211213,일반언론,0.3023255813953488,0.1129568106312292,0.584717607973422,602.0,네이버금융,0.3636363636363636,0.3636363636363636,0.2727272727272727,11
194,20211214,일반언론,0.2973760932944606,0.1209912536443148,0.5816326530612245,686.0,네이버금융,0.8666666666666667,0.0,0.1333333333333333,15
195,20211215,일반언론,0.3050075872534142,0.1229135053110773,0.5720789074355084,659.0,네이버금융,0.6875,0.0,0.3125,16
196,20211216,일반언론,0.2840746054519368,0.1176470588235294,0.5982783357245337,697.0,네이버금융,0.2,0.8,0.0,15
197,20211217,일반언론,0.3084795321637427,0.1271929824561403,0.564327485380117,684.0,네이버금융,0.4705882352941176,0.2941176470588235,0.2352941176470588,17
198,20211218,일반언론,0.3171296296296296,0.0925925925925925,0.5902777777777778,432.0,네이버금융,1.0,0.0,0.0,1
199,20211219,,,,,,네이버금융,0.0,0.5,0.5,6
200,20211220,일반언론,0.3082942097026604,0.1283255086071987,0.5633802816901409,639.0,네이버금융,0.8181818181818182,0.0909090909090909,0.0909090909090909,11
201,20211221,일반언론,0.2760646108663729,0.1101321585903083,0.6138032305433186,681.0,네이버금융,0.4375,0.4375,0.125,16
202,20211222,일반언론,0.271137026239067,0.141399416909621,0.5874635568513119,686.0,네이버금융,0.25,0.5625,0.1875,16
203,20211223,일반언론,0.2622036262203626,0.1157601115760111,0.6220362622036262,717.0,네이버금융,0.3125,0.625,0.0625,16
204,20211224,일반언론,0.2652757078986587,0.1311475409836065,0.6035767511177347,671.0,네이버금융,0.3333333333333333,0.4666666666666667,0.2,15
205,20211225,일반언론,0.3113207547169811,0.125,0.5636792452830188,424.0,네이버금융,0.0,0.0,1.0,1
206,20211226,,,,,,네이버금융,0.0,0.6666666666666666,0.3333333333333333,6
207,20211227,일반언론,0.2822185970636215,0.1272430668841762,0.5905383360522023,613.0,네이버금융,0.8,0.1,0.1,10
208,20211228,일반언론,0.25,0.1227272727272727,0.6272727272727273,660.0,네이버금융,0.3125,0.5625,0.125,16
209,20211229,일반언론,0.2801251956181533,0.1017214397496087,0.6181533646322379,639.0,네이버금융,0.7647058823529411,0.2352941176470588,0.0,17
210,20211230,일반언론,0.2821705426356589,0.1317829457364341,0.586046511627907,645.0,네이버금융,0.3529411764705882,0.3529411764705882,0.2941176470588235,17
211,20211231,일반언론,0.2772435897435897,0.1009615384615384,0.6217948717948718,624.0,네이버금융,0.75,0.125,0.125,8
212,20220101,일반언론,0.2084309133489461,0.1288056206088993,0.6627634660421545,427.0,네이버금융,1.0,0.0,0.0,4
213,20220103,일반언론,0.2598967297762478,0.153184165232358,0.5869191049913941,581.0,네이버금융,0.0,0.5,0.5,6
