date,Open,High,Low,Close,거래량,거래대금,상장시가총액,Change,press_c,0_percent_c,1_percent_c,2_percent_c,뉴스개수_c,press_f,0_percent_f,1_percent_f,2_percent_f,뉴스개수_f,부정_c,긍정_c,중립_c,부정_f,긍정_f,중립_f
20210615,3253.17,3262.8,3247.9,3258.63,1734497293,14838300000000.0,2279090000000000.0,0.199869009,일반언론,0.2178932178932179,0.1038961038961039,0.6782106782106783,693.0,네이버금융,0.3,0.5,0.2,20,151.0,72.0,470.0,6.0,10.0,4.0
20210616,3259.06,3281.96,3256.68,3278.68,2345810978,16298000000000.0,2293100000000000.0,0.615289247,일반언론,0.23809523809523808,0.10714285714285714,0.6547619047619048,672.0,네이버금융,0.2631578947368421,0.42105263157894735,0.3157894736842105,19,160.0,72.0,440.0,5.0,8.0,6.0
20210617,3276.2,3276.2,3251.32,3264.96,1848671013,14672100000000.0,2283630000000000.0,-0.418461088,일반언론,0.26207906295754024,0.10248901903367497,0.6354319180087847,683.0,네이버금융,0.5,0.2222222222222222,0.2777777777777778,18,179.0,70.0,434.0,9.0,4.0,5.0
20210618,3265.68,3275.76,3262.58,3267.93,1627658120,17492700000000.0,2285590000000000.0,0.0909658924,일반언론,0.2524682651622003,0.10437235543018336,0.6431593794076164,709.0,네이버금융,0.47368421052631576,0.2631578947368421,0.2631578947368421,19,179.0,74.0,456.0,9.0,5.0,5.0
20210621,3264.18,3264.18,3225.56,3240.79,1508634470,17291300000000.0,2266650000000000.0,-0.830495145,일반언론,0.31309297912713474,0.0920303605313093,0.594876660341556,1054.0,네이버금융,0.5454545454545454,0.2727272727272727,0.18181818181818182,22,330.0,97.0,627.0,12.0,6.0,4.0
20210622,3245.79,3267.63,3245.79,3263.88,1666696733,15512000000000.0,2283310000000000.0,0.712480599,일반언론,0.2895480225988701,0.1228813559322034,0.5875706214689266,708.0,네이버금융,0.3,0.5,0.2,20,205.0,87.0,416.0,6.0,10.0,4.0
20210623,3265.73,3281.88,3263.07,3276.19,1069174741,17865300000000.0,2292900000000000.0,0.377158474,일반언론,0.2741046831955923,0.12396694214876033,0.6019283746556474,726.0,네이버금융,0.47368421052631576,0.47368421052631576,0.05263157894736842,19,199.0,90.0,437.0,9.0,9.0,1.0
20210624,3281.47,3292.27,3277.85,3286.1,1301271218,21426500000000.0,2300140000000000.0,0.302485509,일반언론,0.2843273231622746,0.09431345353675451,0.6213592233009708,721.0,네이버금융,0.7,0.15,0.15,20,205.0,68.0,448.0,14.0,3.0,3.0
20210625,3289.18,3316.08,3289.18,3302.84,1198187970,18618600000000.0,2312030000000000.0,0.50941846,일반언론,0.2661064425770308,0.09943977591036414,0.634453781512605,714.0,네이버금융,0.47058823529411764,0.47058823529411764,0.058823529411764705,17,190.0,71.0,453.0,8.0,8.0,1.0
20210628,3305.46,3311.69,3291.3,3301.89,1428764468,13796100000000.0,2311640000000000.0,-0.0287631251,일반언론,0.2550091074681239,0.10837887067395265,0.6366120218579235,1098.0,네이버금융,0.3157894736842105,0.42105263157894735,0.2631578947368421,19,280.0,119.0,699.0,6.0,8.0,5.0
20210629,3305.26,3305.42,3276.63,3286.68,1213046625,15509500000000.0,2300480000000000.0,-0.460645267,일반언론,0.23949579831932774,0.11064425770308123,0.6498599439775911,714.0,네이버금융,0.5,0.25,0.25,20,171.0,79.0,464.0,10.0,5.0,5.0
20210630,3288.63,3305.73,3288.63,3296.68,1610375510,15646700000000.0,2307580000000000.0,0.304258401,일반언론,0.23042168674698796,0.11144578313253012,0.6581325301204819,664.0,네이버금융,0.5263157894736842,0.42105263157894735,0.05263157894736842,19,153.0,74.0,437.0,10.0,8.0,1.0
20210701,3297.92,3300.12,3278.1,3282.06,1159231481,16076000000000.0,2297430000000000.0,-0.443476467,일반언론,0.2614795918367347,0.11862244897959184,0.6198979591836735,784.0,네이버금융,0.6111111111111112,0.2777777777777778,0.1111111111111111,18,205.0,93.0,486.0,11.0,5.0,2.0
20210702,3282.81,3295.68,3278.19,3281.78,1019998165,15437900000000.0,2296890000000000.0,-0.00853122734,일반언론,0.27358490566037735,0.10646900269541779,0.6199460916442049,742.0,네이버금융,0.55,0.35,0.1,20,203.0,79.0,460.0,11.0,7.0,2.0
20210705,3285.29,3298.93,3285.29,3293.21,850406170,14529900000000.0,2305240000000000.0,0.348286601,일반언론,0.32983794089609153,0.10772163965681601,0.5624404194470924,1049.0,네이버금융,0.14285714285714285,0.6666666666666666,0.19047619047619047,21,346.0,113.0,590.0,3.0,14.0,4.0
20210706,3295.44,3313.51,3295.44,3305.21,1029465279,14686400000000.0,2314420000000000.0,0.364386116,일반언론,0.24152542372881355,0.13135593220338984,0.6271186440677966,708.0,네이버금융,0.3333333333333333,0.4666666666666667,0.2,15,171.0,93.0,444.0,5.0,7.0,3.0
20210707,3303.59,3303.59,3277.66,3285.34,1147641017,14507100000000.0,2300640000000000.0,-0.601172089,일반언론,0.27896995708154504,0.10872675250357654,0.6123032904148784,699.0,네이버금융,0.5882352941176471,0.23529411764705882,0.17647058823529413,17,195.0,76.0,428.0,10.0,4.0,3.0
20210708,3287.68,3295.71,3252.41,3252.68,1516034403,16870600000000.0,2277840000000000.0,-0.994113242,일반언론,0.2892086330935252,0.1237410071942446,0.5870503597122302,695.0,네이버금융,0.7777777777777778,0.1111111111111111,0.1111111111111111,18,201.0,86.0,408.0,14.0,2.0,2.0
20210709,3245.52,3245.52,3188.8,3217.95,1308364633,16473100000000.0,2253700000000000.0,-1.067734914,일반언론,0.3185378590078329,0.13577023498694518,0.5456919060052219,766.0,네이버금융,0.8823529411764706,0.0,0.11764705882352941,17,244.0,104.0,418.0,15.0,0.0,2.0
20210712,3227.51,3251.45,3227.51,3246.47,1135042856,11280100000000.0,2273490000000000.0,0.886278531,일반언론,0.3412625800548948,0.08325709057639524,0.57548032936871,1093.0,네이버금융,0.3,0.55,0.15,20,373.0,91.0,629.0,6.0,11.0,3.0
20210713,3253.24,3273.9,3253.24,3271.38,1150101046,13494400000000.0,2290580000000000.0,0.767294939,일반언론,0.3125,0.08866279069767442,0.5988372093023255,688.0,네이버금융,0.42105263157894735,0.42105263157894735,0.15789473684210525,19,215.0,61.0,412.0,8.0,8.0,3.0
20210714,3270.09,3270.09,3250.45,3264.81,908953938,12993100000000.0,2286390000000000.0,-0.200832676,일반언론,0.3430232558139535,0.09593023255813954,0.561046511627907,688.0,네이버금융,0.625,0.3125,0.0625,16,236.0,66.0,386.0,10.0,5.0,1.0
20210715,3269.33,3286.58,3263.09,3286.22,1172430582,13683900000000.0,2301050000000000.0,0.655780888,일반언론,0.3399715504978663,0.09246088193456614,0.5675675675675675,703.0,네이버금융,0.5,0.4375,0.0625,16,239.0,65.0,399.0,8.0,7.0,1.0
20210716,3282.89,3282.89,3259.32,3276.91,1066507087,14781300000000.0,2304510000000000.0,-0.283304222,일반언론,0.31024531024531027,0.09812409812409813,0.5916305916305916,693.0,네이버금융,0.9444444444444444,0.0,0.05555555555555555,18,215.0,68.0,410.0,17.0,0.0,1.0
20210719,3258.87,3258.87,3236.39,3244.04,1095559262,12855300000000.0,2281790000000000.0,-1.00307912,일반언론,0.3237410071942446,0.07284172661870504,0.6034172661870504,1112.0,네이버금융,0.6190476190476191,0.0,0.38095238095238093,21,360.0,81.0,671.0,13.0,0.0,8.0
20210720,3223.24,3234.8,3214.42,3232.7,979670175,15292400000000.0,2273800000000000.0,-0.349564124,일반언론,0.32994186046511625,0.09156976744186046,0.5784883720930233,688.0,네이버금융,0.8,0.1,0.1,20,227.0,63.0,398.0,16.0,2.0,2.0
20210721,3251.13,3252.25,3215.91,3215.91,990326915,14864700000000.0,2262420000000000.0,-0.519380085,일반언론,0.31334332833583206,0.1199400299850075,0.5667166416791605,667.0,네이버금융,0.6666666666666666,0.3333333333333333,0.0,18,209.0,80.0,378.0,12.0,6.0,0.0
20210722,3235.17,3253.75,3235.17,3250.21,712983404,13039200000000.0,2286460000000000.0,1.066572137,일반언론,0.30484330484330485,0.11538461538461539,0.5797720797720798,702.0,네이버금융,0.2777777777777778,0.7222222222222222,0.0,18,214.0,81.0,407.0,5.0,13.0,0.0
20210723,3253.44,3264.01,3246.09,3254.42,805048259,13209400000000.0,2288980000000000.0,0.129530092,일반언론,0.30612244897959184,0.1151603498542274,0.5787172011661808,686.0,네이버금융,0.47368421052631576,0.3684210526315789,0.15789473684210525,19,210.0,79.0,397.0,9.0,7.0,3.0
20210726,3265.99,3265.99,3224.95,3224.95,826066626,12212500000000.0,2268640000000000.0,-0.905537699,일반언론,0.30438842203548083,0.08496732026143791,0.6106442577030813,1071.0,네이버금융,0.5714285714285714,0.19047619047619047,0.23809523809523808,21,326.0,91.0,654.0,12.0,4.0,5.0
20210727,3244.43,3252.85,3230.75,3232.53,991938990,12348500000000.0,2273600000000000.0,0.235042404,일반언론,0.2966360856269113,0.11773700305810397,0.5856269113149847,654.0,네이버금융,0.5882352941176471,0.4117647058823529,0.0,17,194.0,77.0,383.0,10.0,7.0,0.0
20210728,3226.06,3243.21,3210.9,3236.86,868602620,11979300000000.0,2276370000000000.0,0.133950806,일반언론,0.279320987654321,0.16666666666666666,0.5540123456790124,648.0,네이버금융,0.7222222222222222,0.05555555555555555,0.2222222222222222,18,181.0,108.0,359.0,13.0,1.0,4.0
20210729,3248.49,3252.26,3232.5,3242.65,694823189,10491300000000.0,2280490000000000.0,0.17887706,일반언론,0.2894356005788712,0.14616497829232997,0.5643994211287988,691.0,네이버금융,0.5263157894736842,0.2631578947368421,0.21052631578947367,19,200.0,101.0,390.0,10.0,5.0,4.0
20210730,3234.37,3234.66,3202.32,3202.32,687861015,12808200000000.0,2252550000000000.0,-1.243735833,일반언론,0.28263988522238165,0.11621233859397417,0.6011477761836442,697.0,네이버금융,0.75,0.1875,0.0625,16,197.0,81.0,419.0,12.0,3.0,1.0
20210802,3218.42,3223.04,3194.0,3223.04,561003439,10238000000000.0,2267460000000000.0,0.647030903,일반언론,0.31841302136317395,0.10986775178026449,0.5717192268565615,983.0,네이버금융,0.47619047619047616,0.2857142857142857,0.23809523809523808,21,313.0,108.0,562.0,10.0,6.0,5.0
20210803,3221.57,3237.14,3213.2,3237.14,653512911,12491400000000.0,2278030000000000.0,0.437475179,일반언론,0.33169129720853857,0.10837438423645321,0.5599343185550082,609.0,네이버금융,0.45,0.4,0.15,20,202.0,66.0,341.0,9.0,8.0,3.0
20210804,3246.65,3283.14,3237.55,3280.38,632241743,12357100000000.0,2308130000000000.0,1.335746987,일반언론,0.3524451939291737,0.11298482293423272,0.5345699831365935,593.0,네이버금융,0.2777777777777778,0.6666666666666666,0.05555555555555555,18,209.0,67.0,317.0,5.0,12.0,1.0
20210805,3283.25,3296.17,3273.33,3276.13,680941049,11877700000000.0,2305640000000000.0,-0.129558161,일반언론,0.29833333333333334,0.14,0.5616666666666666,600.0,네이버금융,0.5882352941176471,0.23529411764705882,0.17647058823529413,17,179.0,84.0,337.0,10.0,4.0,3.0
20210806,3277.06,3288.17,3261.93,3270.36,941361338,15455400000000.0,2334630000000000.0,-0.176122437,일반언론,0.3137254901960784,0.08660130718954248,0.5996732026143791,612.0,네이버금융,0.5333333333333333,0.3333333333333333,0.13333333333333333,15,192.0,53.0,367.0,8.0,5.0,2.0
20210809,3258.1,3275.15,3251.74,3260.42,707654201,15732500000000.0,2329310000000000.0,-0.303942074,일반언론,0.3239299610894942,0.11089494163424124,0.5651750972762646,1028.0,네이버금융,0.15,0.5,0.35,20,333.0,114.0,581.0,3.0,10.0,7.0
20210810,3272.44,3272.44,3232.46,3243.19,730349269,21657900000000.0,2339210000000000.0,-0.528459524,일반언론,0.26519337016574585,0.12569060773480664,0.6091160220994475,724.0,네이버금융,0.875,0.0625,0.0625,16,192.0,91.0,441.0,14.0,1.0,1.0
20210811,3235.36,3250.21,3217.65,3220.62,618092869,19193400000000.0,2322610000000000.0,-0.695919758,일반언론,0.2986425339366516,0.14027149321266968,0.5610859728506787,663.0,네이버금융,0.6875,0.25,0.0625,16,198.0,93.0,372.0,11.0,4.0,1.0
20210812,3213.58,3229.59,3202.11,3208.38,643282554,20403900000000.0,2313090000000000.0,-0.380051046,일반언론,0.3183791606367583,0.08827785817655572,0.5933429811866859,691.0,네이버금융,0.625,0.375,0.0,16,220.0,61.0,410.0,10.0,6.0,0.0
20210813,3205.75,3209.72,3146.76,3171.29,696468122,20202000000000.0,2285380000000000.0,-1.156035133,일반언론,0.31512605042016806,0.11904761904761904,0.5658263305322129,714.0,네이버금융,0.7857142857142857,0.14285714285714285,0.07142857142857142,14,225.0,85.0,404.0,11.0,2.0,1.0
20210817,3169.74,3179.49,3134.48,3143.09,690842314,22241600000000.0,2265400000000000.0,-0.889228043,일반언론,0.2904761904761905,0.12857142857142856,0.580952380952381,630.0,네이버금융,0.6842105263157895,0.2631578947368421,0.05263157894736842,19,183.0,81.0,366.0,13.0,5.0,1.0
20210818,3141.98,3175.88,3124.56,3158.93,622791632,16752600000000.0,2276820000000000.0,0.503962661,일반언론,0.3068702290076336,0.1099236641221374,0.583206106870229,655.0,네이버금융,0.7058823529411765,0.23529411764705882,0.058823529411764705,17,201.0,72.0,382.0,12.0,4.0,1.0
20210819,3140.01,3158.0,3097.83,3097.83,655629079,17170800000000.0,2235220000000000.0,-1.934199238,일반언론,0.34416543574593794,0.0827178729689808,0.5731166912850812,677.0,네이버금융,0.8235294117647058,0.058823529411764705,0.11764705882352941,17,233.0,56.0,388.0,14.0,1.0,2.0
20210820,3111.1,3122.09,3049.03,3060.51,672088491,16450600000000.0,2209660000000000.0,-1.204714268,일반언론,0.34534534534534533,0.07957957957957958,0.575075075075075,666.0,네이버금융,0.8888888888888888,0.1111111111111111,0.0,18,230.0,53.0,383.0,16.0,2.0,0.0
20210823,3086.81,3111.81,3064.65,3090.21,570979933,13424000000000.0,2230740000000000.0,0.970426498,일반언론,0.36233269598470363,0.07265774378585087,0.5650095602294455,1046.0,네이버금융,0.2,0.45,0.35,20,379.0,76.0,591.0,4.0,9.0,7.0
20210824,3119.7,3142.58,3115.23,3138.3,586535144,14946100000000.0,2266710000000000.0,1.556204918,일반언론,0.2915451895043732,0.10932944606413994,0.5991253644314869,686.0,네이버금융,0.15789473684210525,0.8421052631578947,0.0,19,200.0,75.0,411.0,3.0,16.0,0.0
20210825,3148.13,3161.0,3124.25,3146.81,624688408,13365600000000.0,2272310000000000.0,0.271165918,일반언론,0.2869692532942899,0.11859443631039532,0.5944363103953147,683.0,네이버금융,0.375,0.4375,0.1875,16,196.0,81.0,406.0,6.0,7.0,3.0
20210826,3151.3,3159.37,3121.04,3128.53,727719083,13335300000000.0,2259280000000000.0,-0.580905743,일반언론,0.2819767441860465,0.1119186046511628,0.6061046511627907,688.0,네이버금융,0.5882352941176471,0.29411764705882354,0.11764705882352941,17,194.0,77.0,417.0,10.0,5.0,2.0
20210827,3116.29,3143.01,3106.97,3133.9,520668771,11039900000000.0,2262420000000000.0,0.171646109,일반언론,0.2664756446991404,0.10888252148997135,0.6246418338108882,698.0,네이버금융,0.5555555555555556,0.2222222222222222,0.2222222222222222,18,186.0,76.0,436.0,10.0,4.0,4.0
20210830,3160.87,3164.87,3132.77,3144.19,602858388,11758700000000.0,2269580000000000.0,0.328344874,일반언론,0.3099467140319716,0.09680284191829484,0.5932504440497336,1126.0,네이버금융,0.22727272727272727,0.5454545454545454,0.22727272727272727,22,349.0,109.0,668.0,5.0,12.0,5.0
20210831,3144.49,3199.89,3130.3,3199.27,661221167,15863600000000.0,2309060000000000.0,1.751802531,일반언론,0.24431818181818182,0.09090909090909091,0.6647727272727273,704.0,네이버금융,0.2631578947368421,0.631578947368421,0.10526315789473684,19,172.0,64.0,468.0,5.0,12.0,2.0
20210901,3195.67,3215.13,3185.8,3207.02,746705227,13537900000000.0,2317660000000000.0,0.242242762,일반언론,0.3195718654434251,0.12996941896024464,0.5504587155963303,654.0,네이버금융,0.5,0.3333333333333333,0.16666666666666666,18,209.0,85.0,360.0,9.0,6.0,3.0
20210902,3198.03,3204.01,3171.78,3175.85,757859615,15378400000000.0,2297100000000000.0,-0.971930328,일반언론,0.2795549374130737,0.10152990264255911,0.6189151599443672,719.0,네이버금융,0.7647058823529411,0.11764705882352941,0.11764705882352941,17,201.0,73.0,445.0,13.0,2.0,2.0
20210903,3189.71,3203.08,3181.64,3201.06,641510055,13111000000000.0,2315800000000000.0,0.793803234,일반언론,0.30362537764350456,0.1042296072507553,0.5921450151057401,662.0,네이버금융,0.35714285714285715,0.42857142857142855,0.21428571428571427,14,201.0,69.0,392.0,5.0,6.0,3.0
20210906,3196.3,3206.25,3186.79,3203.33,726190124,12313500000000.0,2318350000000000.0,0.0709140097,일반언론,0.2917063870352717,0.09914204003813155,0.6091515729265967,1049.0,네이버금융,0.6363636363636364,0.09090909090909091,0.2727272727272727,22,306.0,104.0,639.0,14.0,2.0,6.0
20210907,3200.07,3201.76,3176.81,3187.42,760159709,11943300000000.0,2306640000000000.0,-0.496670652,일반언론,0.2406576980568012,0.11061285500747384,0.648729446935725,669.0,네이버금융,0.6,0.26666666666666666,0.13333333333333333,15,161.0,74.0,434.0,9.0,4.0,2.0
20210908,3178.74,3187.55,3157.07,3162.99,859889326,17302700000000.0,2290250000000000.0,-0.766450609,일반언론,0.23809523809523808,0.08630952380952381,0.6755952380952381,672.0,네이버금융,0.875,0.0625,0.0625,16,160.0,58.0,454.0,14.0,1.0,1.0
20210909,3146.64,3158.6,3111.49,3114.7,927368577,17787100000000.0,2256110000000000.0,-1.526719971,일반언론,0.2764456981664316,0.1071932299012694,0.616361071932299,709.0,네이버금융,0.9285714285714286,0.0,0.07142857142857142,14,196.0,76.0,437.0,13.0,0.0,1.0
20210910,3121.09,3131.54,3103.38,3125.76,723085303,13566500000000.0,2262870000000000.0,0.355090378,일반언론,0.2839160839160839,0.08391608391608392,0.6321678321678321,715.0,네이버금융,0.3125,0.5,0.1875,16,203.0,60.0,452.0,5.0,8.0,3.0
20210913,3117.35,3139.13,3109.01,3127.86,732269520,13505400000000.0,2264160000000000.0,0.0671836609,일반언론,0.2797270955165692,0.09649122807017543,0.6237816764132553,1026.0,네이버금융,0.7777777777777778,0.05555555555555555,0.16666666666666666,18,287.0,99.0,640.0,14.0,1.0,3.0
20210914,3137.32,3164.31,3137.32,3148.83,713227276,15787300000000.0,2280260000000000.0,0.670426426,일반언론,0.28469241773962806,0.10157367668097282,0.6137339055793991,699.0,네이버금융,0.35714285714285715,0.2857142857142857,0.35714285714285715,14,199.0,71.0,429.0,5.0,4.0,5.0
20210915,3147.21,3164.01,3138.8,3153.4,616557070,12162700000000.0,2284160000000000.0,0.145133272,일반언론,0.270392749244713,0.10574018126888217,0.6238670694864048,662.0,네이버금융,0.5294117647058824,0.47058823529411764,0.0,17,179.0,70.0,413.0,9.0,8.0,0.0
20210916,3165.38,3167.68,3126.65,3130.09,612873472,12259500000000.0,2267220000000000.0,-0.739202131,일반언론,0.258493353028065,0.1344165435745938,0.6070901033973413,677.0,네이버금융,0.8666666666666667,0.13333333333333333,0.0,15,175.0,91.0,411.0,13.0,2.0,0.0
20210917,3127.75,3142.13,3112.51,3140.51,589244026,14937700000000.0,2284480000000000.0,0.332897776,일반언론,0.24714285714285714,0.11428571428571428,0.6385714285714286,700.0,네이버금융,0.5882352941176471,0.35294117647058826,0.058823529411764705,17,173.0,80.0,447.0,10.0,6.0,1.0
20210923,3123.64,3131.63,3107.98,3127.58,623841308,14009100000000.0,2275330000000000.0,-0.411716568,일반언론,0.3017656500802568,0.1332263242375602,0.565008025682183,623.0,네이버금융,0.5294117647058824,0.4117647058823529,0.058823529411764705,17,188.0,83.0,352.0,9.0,7.0,1.0
20210924,3140.73,3146.86,3119.4,3125.24,753222478,12558200000000.0,2273590000000000.0,-0.0748182301,일반언론,0.33779761904761907,0.09077380952380952,0.5714285714285714,672.0,네이버금융,0.42857142857142855,0.42857142857142855,0.14285714285714285,14,227.0,61.0,384.0,6.0,6.0,2.0
20210927,3121.7,3146.35,3119.26,3133.64,883229339,12267000000000.0,2279890000000000.0,0.268779358,일반언론,0.3108233117483811,0.11840888066604996,0.5707678075855689,1081.0,네이버금융,0.6875,0.25,0.0625,16,336.0,128.0,617.0,11.0,4.0,1.0
20210928,3133.4,3134.46,3095.72,3097.92,894913170,14658700000000.0,2254320000000000.0,-1.139888436,일반언론,0.2537313432835821,0.11641791044776119,0.6298507462686567,670.0,네이버금융,0.7333333333333333,0.13333333333333333,0.13333333333333333,15,170.0,78.0,422.0,11.0,2.0,2.0
20210929,3055.5,3069.04,3030.6,3060.27,821557926,15137000000000.0,2226720000000000.0,-1.215331577,일반언론,0.3022556390977444,0.09924812030075188,0.5984962406015037,665.0,네이버금융,0.8571428571428571,0.07142857142857142,0.07142857142857142,14,201.0,66.0,398.0,12.0,1.0,1.0
20210930,3054.87,3079.43,3046.43,3068.82,885818713,14942900000000.0,2231960000000000.0,0.279387113,일반언론,0.28251748251748254,0.11048951048951049,0.606993006993007,715.0,네이버금융,0.5625,0.375,0.0625,16,202.0,79.0,434.0,9.0,6.0,1.0
20211001,3056.21,3062.6,3015.01,3019.18,855481955,12944000000000.0,2195490000000000.0,-1.617559844,일반언론,0.26995645863570394,0.07402031930333818,0.6560232220609579,689.0,네이버금융,0.9375,0.0,0.0625,16,186.0,51.0,452.0,15.0,0.0,1.0
20211005,2998.17,2998.17,2940.59,2962.17,840557005,15315500000000.0,2153670000000000.0,-1.888261051,일반언론,0.2991913746630728,0.11230907457322552,0.5884995507637018,1113.0,네이버금융,0.5,0.2,0.3,20,333.0,125.0,655.0,10.0,4.0,6.0
20211006,2986.06,2993.47,2908.3,2908.31,901721943,15668600000000.0,2114930000000000.0,-1.818261612,일반언론,0.3079136690647482,0.11654676258992806,0.5755395683453237,695.0,네이버금융,0.6923076923076923,0.3076923076923077,0.0,13,214.0,81.0,400.0,9.0,4.0,0.0
20211007,2936.87,2961.53,2927.6,2959.46,595381702,11906700000000.0,2151410000000000.0,1.758753365,일반언론,0.31520223152022314,0.08647140864714087,0.5983263598326359,717.0,네이버금융,0.21428571428571427,0.7857142857142857,0.0,14,226.0,62.0,429.0,3.0,11.0,0.0
20211008,2977.82,2978.08,2949.01,2956.3,668946781,12634100000000.0,2150120000000000.0,-0.106776236,일반언론,0.2938076416337286,0.11462450592885376,0.5915678524374176,759.0,네이버금융,0.4666666666666667,0.4,0.13333333333333333,15,223.0,87.0,449.0,7.0,6.0,2.0
20211012,2950.22,2950.94,2901.51,2916.38,660180934,12767600000000.0,2120560000000000.0,-1.350336569,일반언론,0.26339969372128635,0.11485451761102604,0.6217457886676876,653.0,네이버금융,0.875,0.0625,0.0625,16,172.0,75.0,406.0,14.0,1.0,1.0
20211013,2913.34,2953.33,2909.47,2944.41,752132429,12294500000000.0,2141370000000000.0,0.961123036,일반언론,0.2768115942028985,0.10289855072463767,0.6202898550724638,690.0,네이버금융,0.4666666666666667,0.5333333333333333,0.0,15,191.0,71.0,428.0,7.0,8.0,0.0
20211014,2968.87,2988.97,2962.33,2988.64,617170079,12064600000000.0,2172760000000000.0,1.502168516,일반언론,0.2369186046511628,0.13953488372093023,0.623546511627907,688.0,네이버금융,0.375,0.625,0.0,16,163.0,96.0,429.0,6.0,10.0,0.0
20211015,3012.62,3021.9,2999.33,3015.06,857797842,12541000000000.0,2192130000000000.0,0.884014134,일반언론,0.2867540029112082,0.10771470160116449,0.6055312954876274,687.0,네이버금융,0.3125,0.5625,0.125,16,197.0,74.0,416.0,5.0,9.0,2.0
20211018,3017.48,3021.17,2990.44,3006.68,926369474,10649900000000.0,2186010000000000.0,-0.277938084,일반언론,0.27502338634237605,0.10102899906454631,0.6239476145930777,1069.0,네이버금융,0.3684210526315789,0.47368421052631576,0.15789473684210525,19,294.0,108.0,667.0,7.0,9.0,3.0
20211019,3022.23,3034.53,3014.19,3029.04,845703531,10112000000000.0,2202300000000000.0,0.743677412,일반언론,0.28171091445427726,0.12831858407079647,0.5899705014749262,678.0,네이버금융,0.23529411764705882,0.6470588235294118,0.11764705882352941,17,191.0,87.0,400.0,4.0,11.0,2.0
20211020,3043.13,3047.24,3012.97,3013.13,680326898,11178200000000.0,2191090000000000.0,-0.525248924,일반언론,0.3121301775147929,0.10059171597633136,0.5872781065088757,676.0,네이버금융,0.6,0.2,0.2,15,211.0,68.0,397.0,9.0,3.0,3.0
20211021,3012.28,3025.88,3002.74,3007.33,887369794,10572400000000.0,2185680000000000.0,-0.192490865,일반언론,0.28304597701149425,0.11781609195402298,0.5991379310344828,696.0,네이버금융,0.7333333333333333,0.2,0.06666666666666667,15,197.0,82.0,417.0,11.0,3.0,1.0
