,press,title,date
0,네이버금융,"한한령 해제 기대감, 하락장서 게임 펀드 '강세'",20220201
1,네이버금융," 코스피, 2.7% 급등 3050선…외인·기관 '쌍끌이'",20220201
2,네이버금융," 코스피 2% 넘게 상승해 3050선 돌파…""상승 여력 있다""",20220201
3,네이버금융,"코스피, 5거래일만에 오르자..환율, 1110원중반대로 하락",20220201
4,네이버금융,"코스피, 외국인·기관 매수에 2.7% 상승",20220201
5,네이버금융,외인·기관 쌍끌이 매수에 3% 상승…950선 `탈환`,20220201
6,네이버금융,외인·기관 쌍끌이 매수에 3% 상승…950선 `탈환`,20220201
7,네이버금융," ‘폭풍 지났나’···기관 매수에 코스피 3,000선 회복 후 등락",20220201
8,네이버금융,외국인 매도세·유동성 우려…변동성 회피해야,20220201
9,네이버금융,"개미, '기다렸다 살까'(Hold&Buy) vs'사고 기다릴까'(Buy&Hold)'",20220201
10,네이버금융,"위험자산 회피 심리 지속..환율, 1110원 후반대 공방전",20220201
11,네이버금융, 韓 채권형펀드 6거래일새 2조원 순유입,20220201
12,네이버금융,"시장혼란 진정, 中의 유동성 공급 ",20220202
13,네이버금융,"시장혼란 진정, 中의 유동성 공급 ",20220202
14,네이버금융, 가전수요 늘며 월풀 4분기 실적 '쑥',20220202
15,네이버금융,"코스피는 올랐으나 美 부양책 난항에 환율, 사흘 만에 상승",20220202
16,네이버금융,외인 매수에 코스피 1%대 상승 마감,20220202
17,네이버금융, 코스피 1.3% 올라 3090선…'韓게임스톱' 종목 하락,20220202
18,네이버금융,상승폭 절반 반납하며 '960선'…변동성 여전,20220202
19,네이버금융,상승폭 절반 반납하며 '960선'…변동성 여전,20220202
20,네이버금융,"코스피 장초반 3,100선 바짝... 상승세로 출발",20220202
21,네이버금융,"코스피 장초반 3,100선 바짝... 상승세로 출발",20220202
22,네이버금융,위험선호 재개에도 달러는 강세..1110원 중후반대 공방전,20220202
23,네이버금융,美 게임스탑 30%↓… '기관vs개미' 힘겨루기(Game) 끝났나(Stop)?,20220202
24,네이버금융,"게임스탑 폭락, 은 강세…美증시 10주만에 최대폭 상승",20220202
25,네이버금융,'3000선' 회복한 코스피 상승세 이어갈까,20220202
26,네이버금융, 韓 주식형펀드 하루새 1221억원 순유출,20220202
27,네이버금융,美 개미 반격에 은값 8년來 최고…다시 강추위,20220202
28,네이버금융,게임스톱 -30% 폭락···S&P 등 1~2% 상승 ,20220202
29,네이버금융, EU-아스트라제네카 백신 갈등 완화 속 상승,20220202
30,네이버금융,"외국인 사흘째 증시 순매수..환율, 하루 만에 하락",20220203
31,네이버금융,"외국인 사흘째 증시 순매수..환율, 하루 만에 하락",20220203
32,네이버금융, 外人 순매수에 3100선 안착 코스피...현대차그룹주는 급등,20220203
