,date,press,0_percent,1_percent,2_percent,뉴스개수
80,20210902,일반언론,0.27790973871733965,0.09263657957244656,0.6294536817102138,421
81,20210903,일반언론,0.33248081841432225,0.08951406649616368,0.578005115089514,391
82,20210904,일반언론,0.31679389312977096,0.08778625954198473,0.5954198473282443,262
83,20210906,일반언론,0.32558139534883723,0.09883720930232558,0.5755813953488372,344
84,20210907,일반언론,0.2625994694960212,0.09283819628647215,0.6445623342175066,377
85,20210908,일반언론,0.23155216284987276,0.0737913486005089,0.6946564885496184,393
86,20210909,일반언론,0.28641975308641976,0.09876543209876543,0.6148148148148148,405
87,20210910,일반언론,0.3121951219512195,0.07317073170731707,0.6146341463414634,410
88,20210911,일반언론,0.291044776119403,0.05223880597014925,0.6567164179104478,268
89,20210913,일반언론,0.2905982905982906,0.11396011396011396,0.5954415954415955,351
90,20210914,일반언론,0.3075060532687651,0.08958837772397095,0.6029055690072639,413
91,20210915,일반언론,0.29198966408268734,0.10594315245478036,0.6020671834625323,387
92,20210916,일반언론,0.2655086848635236,0.12655086848635236,0.607940446650124,403
93,20210917,일반언론,0.2555831265508685,0.11166253101736973,0.6327543424317618,403
94,20210918,일반언론,0.32926829268292684,0.0975609756097561,0.573170731707317,246
95,20210923,일반언론,0.2991913746630728,0.11590296495956873,0.5849056603773585,371
96,20210924,일반언론,0.35064935064935066,0.07792207792207792,0.5714285714285714,385
97,20210925,일반언론,0.38976377952755903,0.09055118110236221,0.5196850393700787,254
98,20210927,일반언론,0.272,0.152,0.576,375
99,20210928,일반언론,0.28431372549019607,0.1053921568627451,0.6102941176470589,408
100,20210929,일반언론,0.3033419023136247,0.09511568123393316,0.6015424164524421,389
101,20210930,일반언론,0.27951807228915665,0.0963855421686747,0.6240963855421687,415
102,20211001,일반언론,0.2832512315270936,0.07389162561576355,0.6428571428571429,406
103,20211002,일반언론,0.36538461538461536,0.08846153846153847,0.5461538461538461,260
104,20211004,일반언론,0.35074626865671643,0.10820895522388059,0.5410447761194029,268
105,20211005,일반언론,0.3153846153846154,0.11538461538461539,0.5692307692307692,390
106,20211006,일반언론,0.29952830188679247,0.10141509433962265,0.5990566037735849,424
107,20211007,일반언론,0.35096153846153844,0.0673076923076923,0.5817307692307693,416
108,20211008,일반언론,0.3516209476309227,0.10224438902743142,0.5461346633416458,401
109,20211009,일반언론,0.2792452830188679,0.12830188679245283,0.5924528301886792,265
110,20211011,일반언론,0.3415492957746479,0.07042253521126761,0.5880281690140845,284
111,20211012,일반언론,0.2576530612244898,0.11734693877551021,0.625,392
112,20211013,일반언론,0.3059125964010283,0.07969151670951156,0.6143958868894601,389
113,20211014,일반언론,0.22194513715710723,0.14463840399002495,0.6334164588528678,401
114,20211015,일반언론,0.3048780487804878,0.1073170731707317,0.5878048780487805,410
115,20211016,일반언론,0.26053639846743293,0.10727969348659004,0.632183908045977,261
116,20211018,일반언론,0.3111111111111111,0.09722222222222222,0.5916666666666667,360
117,20211019,일반언론,0.30933333333333335,0.104,0.5866666666666667,375
118,20211020,일반언론,0.3359375,0.08333333333333333,0.5807291666666666,384
119,20211021,일반언론,0.29949238578680204,0.1116751269035533,0.5888324873096447,394
120,20211022,일반언론,0.32211538461538464,0.1346153846153846,0.5432692307692307,416
121,20211023,일반언론,0.3425196850393701,0.07874015748031496,0.5787401574803149,254
122,20211025,일반언론,0.2614942528735632,0.10344827586206896,0.6350574712643678,348
123,20211026,일반언론,0.2506203473945409,0.10173697270471464,0.6476426799007444,403
124,20211027,일반언론,0.29081632653061223,0.1326530612244898,0.576530612244898,392
125,20211028,일반언론,0.31139240506329113,0.11392405063291139,0.5746835443037974,395
126,20211029,일반언론,0.2857142857142857,0.11330049261083744,0.6009852216748769,406
127,20211030,일반언론,0.32452830188679244,0.10566037735849057,0.569811320754717,265
128,20211101,일반언론,0.23738872403560832,0.11869436201780416,0.6439169139465876,337
129,20211102,일반언론,0.25252525252525254,0.10606060606060606,0.6414141414141414,396
130,20211103,일반언론,0.3079019073569482,0.08719346049046321,0.6049046321525886,367
131,20211104,일반언론,0.3039443155452436,0.09976798143851508,0.5962877030162413,431
132,20211105,일반언론,0.30179028132992325,0.12020460358056266,0.578005115089514,391
133,20211106,일반언론,0.27346938775510204,0.10204081632653061,0.6244897959183674,245
134,20211108,일반언론,0.2853185595567867,0.12465373961218837,0.590027700831025,361
135,20211109,일반언론,0.2810945273631841,0.12189054726368159,0.5970149253731343,402
136,20211110,일반언론,0.2900232018561485,0.10672853828306264,0.6032482598607889,431
137,20211111,일반언론,0.27163461538461536,0.11298076923076923,0.6153846153846154,416
138,20211112,일반언론,0.24806201550387597,0.12919896640826872,0.6227390180878553,387
139,20211113,일반언론,0.3515625,0.109375,0.5390625,256
140,20211115,일반언론,0.3448275862068966,0.08045977011494253,0.5747126436781609,348
141,20211116,일반언론,0.2702702702702703,0.10319410319410319,0.6265356265356266,407
142,20211117,일반언론,0.2860824742268041,0.10824742268041238,0.6056701030927835,388
143,20211118,일반언론,0.289002557544757,0.13043478260869565,0.5805626598465473,391
144,20211119,일반언론,0.268733850129199,0.10852713178294573,0.6227390180878553,387
145,20211120,일반언론,0.3534136546184739,0.05622489959839357,0.5903614457831325,249
146,20211122,일반언론,0.26525198938992045,0.07427055702917772,0.6604774535809018,377
147,20211123,일반언론,0.2486910994764398,0.13350785340314136,0.6178010471204188,382
148,20211124,일반언론,0.3689839572192513,0.0962566844919786,0.5347593582887701,374
149,20211125,일반언론,0.2936708860759494,0.12658227848101267,0.579746835443038,395
150,20211126,일반언론,0.25,0.1075,0.6425,400
151,20211127,일반언론,0.352,0.044,0.604,250
152,20211129,일반언론,0.2945945945945946,0.11621621621621622,0.5891891891891892,370
153,20211130,일반언론,0.26216216216216215,0.08108108108108109,0.6567567567567567,370
154,20211201,일반언론,0.3282051282051282,0.09487179487179487,0.5769230769230769,390
155,20211202,일반언론,0.32929782082324455,0.11138014527845036,0.559322033898305,413
156,20211203,일반언론,0.316622691292876,0.08970976253298153,0.5936675461741425,379
157,20211204,일반언론,0.3062015503875969,0.11627906976744186,0.5775193798449613,258
158,20211206,일반언론,0.31232876712328766,0.09041095890410959,0.5972602739726027,365
159,20211207,일반언론,0.2710997442455243,0.11764705882352941,0.6112531969309463,391
160,20211208,일반언론,0.31139240506329113,0.11139240506329114,0.5772151898734177,395
161,20211209,일반언론,0.2668269230769231,0.11778846153846154,0.6153846153846154,416
162,20211210,일반언론,0.3170731707317073,0.1024390243902439,0.5804878048780487,410
163,20211211,일반언론,0.328,0.08,0.592,250
164,20211213,일반언론,0.3074792243767313,0.10803324099722991,0.5844875346260388,361
165,20211214,일반언론,0.312807881773399,0.1206896551724138,0.5665024630541872,406
166,20211215,일반언론,0.3105263157894737,0.10789473684210527,0.5815789473684211,380
167,20211216,일반언론,0.3123425692695214,0.08816120906801007,0.5994962216624685,397
168,20211217,일반언론,0.32642487046632124,0.11398963730569948,0.5595854922279793,386
169,20211218,일반언론,0.33073929961089493,0.07782101167315175,0.5914396887159533,257
170,20211220,일반언론,0.3585434173669468,0.1092436974789916,0.5322128851540616,357
171,20211221,일반언론,0.2871046228710462,0.09002433090024331,0.6228710462287105,411
172,20211222,일반언론,0.3191489361702128,0.10638297872340426,0.574468085106383,376
173,20211223,일반언론,0.2864450127877238,0.10230179028132992,0.6112531969309463,391
174,20211224,일반언론,0.29562982005141386,0.12339331619537275,0.5809768637532133,389
175,20211225,일반언론,0.3228346456692913,0.10236220472440945,0.5748031496062992,254
176,20211227,일반언론,0.29775280898876405,0.10112359550561797,0.601123595505618,356
177,20211228,일반언론,0.256857855361596,0.1172069825436409,0.6259351620947631,401
178,20211229,일반언론,0.31283422459893045,0.09090909090909091,0.5962566844919787,374
179,20211230,일반언론,0.31592689295039167,0.12010443864229765,0.5639686684073107,383
180,20211231,일반언론,0.29476584022038566,0.10192837465564739,0.6033057851239669,363
181,20220101,일반언론,0.1984732824427481,0.12595419847328243,0.6755725190839694,262
182,20220103,일반언론,0.26047904191616766,0.1407185628742515,0.5988023952095808,334
183,20220104,일반언론,0.2567237163814181,0.1295843520782396,0.6136919315403423,409
184,20220105,일반언론,0.2773333333333333,0.104,0.6186666666666667,375
185,20220106,일반언론,0.2936708860759494,0.10632911392405063,0.6,395
186,20220107,일반언론,0.2905759162303665,0.0968586387434555,0.612565445026178,382
187,20220108,일반언론,0.3046875,0.078125,0.6171875,256
188,20220110,일반언론,0.3426183844011142,0.07242339832869081,0.584958217270195,359
189,20220111,일반언론,0.3098958333333333,0.09895833333333333,0.5911458333333334,384
190,20220112,일반언론,0.28534031413612565,0.12303664921465969,0.5916230366492147,382
191,20220113,일반언론,0.3560606060606061,0.11868686868686869,0.5252525252525253,396
192,20220114,일반언론,0.33248730964467005,0.11421319796954314,0.5532994923857868,394
193,20220115,일반언론,0.35361216730038025,0.057034220532319393,0.5893536121673004,263
194,20220117,일반언론,0.31232876712328766,0.07671232876712329,0.6109589041095891,365
195,20220118,일반언론,0.30413625304136255,0.0948905109489051,0.6009732360097324,411
196,20220119,일반언론,0.35064935064935066,0.10909090909090909,0.5402597402597402,385
197,20220120,일반언론,0.2977667493796526,0.11166253101736973,0.5905707196029777,403
198,20220121,일반언론,0.3333333333333333,0.08333333333333333,0.5833333333333334,396
199,20220122,일반언론,0.3359375,0.07421875,0.58984375,256
200,20220124,일반언론,0.33053221288515405,0.09523809523809523,0.5742296918767507,357
201,20220125,일반언론,0.2860635696821516,0.13202933985330073,0.5819070904645477,409
202,20220126,일반언론,0.319693094629156,0.12276214833759591,0.5575447570332481,391
203,20220127,일반언론,0.3200992555831266,0.1315136476426799,0.5483870967741935,403
204,20220128,일반언론,0.33915211970074816,0.13216957605985039,0.5286783042394015,401
205,20220129,일반언론,0.3,0.1076923076923077,0.5923076923076923,260
206,20220203,일반언론,0.3251366120218579,0.12021857923497267,0.5546448087431693,366
207,20220204,일반언론,0.38441558441558443,0.07272727272727272,0.5428571428571428,385
208,20220205,일반언론,0.37872340425531914,0.08085106382978724,0.5404255319148936,235
209,20220207,일반언론,0.33513513513513515,0.07837837837837838,0.5864864864864865,370
210,20220208,일반언론,0.2882205513784461,0.09774436090225563,0.6140350877192983,399
211,20220209,일반언론,0.28465346534653463,0.10891089108910891,0.6064356435643564,404
212,20220210,일반언론,0.34278959810874704,0.12529550827423167,0.5319148936170213,423
213,20220211,일반언론,0.2757847533632287,0.11883408071748879,0.6053811659192825,446
214,20220212,일반언론,0.33916083916083917,0.10139860139860139,0.5594405594405595,286
215,20220214,일반언론,0.3268156424581006,0.11452513966480447,0.5586592178770949,358
216,20220215,일반언론,0.27315914489311166,0.10926365795724466,0.6175771971496437,421
217,20220216,일반언론,0.3157894736842105,0.0868421052631579,0.5973684210526315,380
218,20220217,일반언론,0.2922705314009662,0.1280193236714976,0.5797101449275363,414
219,20220218,일반언론,0.3541147132169576,0.09226932668329177,0.5536159600997507,401
220,20220219,일반언론,0.3657587548638132,0.07392996108949416,0.5603112840466926,257
221,20220221,일반언론,0.34472934472934474,0.07977207977207977,0.5754985754985755,351
222,20220222,일반언론,0.33490566037735847,0.12028301886792453,0.5448113207547169,424
223,20220223,일반언론,0.33421052631578946,0.09473684210526316,0.5710526315789474,380
224,20220224,일반언론,0.3200992555831266,0.09925558312655088,0.5806451612903226,403
225,20220225,일반언론,0.3316831683168317,0.0891089108910891,0.5792079207920792,404
226,20220226,일반언론,0.39338235294117646,0.09191176470588236,0.5147058823529411,272
227,20220228,일반언론,0.3360655737704918,0.10109289617486339,0.5628415300546448,366
228,20220301,일반언론,0.38769230769230767,0.10461538461538461,0.5076923076923077,325
229,20220302,일반언론,0.4083333333333333,0.06111111111111111,0.5305555555555556,360
230,20220303,일반언론,0.3365617433414044,0.06779661016949153,0.5956416464891041,413
231,20220304,일반언론,0.2826086956521739,0.16666666666666666,0.5507246376811594,414
232,20220305,일반언론,0.36538461538461536,0.10384615384615385,0.5307692307692308,260
233,20220307,일반언론,0.3965014577259475,0.10495626822157435,0.49854227405247814,343
234,20220308,일반언론,0.3472906403940887,0.1206896551724138,0.5320197044334976,406
235,20220309,일반언론,0.2994011976047904,0.08982035928143713,0.6107784431137725,334
236,20220310,일반언론,0.27055702917771884,0.10875331564986737,0.6206896551724138,377
237,20220311,일반언론,0.271505376344086,0.12096774193548387,0.6075268817204301,372
238,20220312,일반언론,0.3357664233576642,0.10583941605839416,0.5583941605839416,274
239,20220314,일반언론,0.2959770114942529,0.10057471264367816,0.603448275862069,348
240,20220315,일반언론,0.255050505050505,0.12121212121212122,0.6237373737373737,396
241,20220316,일반언론,0.33602150537634407,0.09946236559139784,0.5645161290322581,372
242,20220317,일반언론,0.2923076923076923,0.10512820512820513,0.6025641025641025,390
243,20220318,일반언론,0.288265306122449,0.1096938775510204,0.6020408163265306,392
244,20220319,일반언론,0.2964426877470356,0.05928853754940711,0.6442687747035574,253
245,20220321,일반언론,0.28609625668449196,0.0962566844919786,0.6176470588235294,374
246,20220322,일반언론,0.25653206650831356,0.09501187648456057,0.6484560570071259,421
247,20220323,일반언론,0.2699724517906336,0.1184573002754821,0.6115702479338843,363
248,20220324,일반언론,0.26861702127659576,0.10372340425531915,0.6276595744680851,376
249,20220325,일반언론,0.29802955665024633,0.0960591133004926,0.6059113300492611,406
250,20220326,일반언론,0.27906976744186046,0.08139534883720931,0.6395348837209303,258
251,20220328,일반언론,0.29945054945054944,0.08791208791208792,0.6126373626373627,364
252,20220329,일반언론,0.2718204488778055,0.10473815461346633,0.6234413965087282,401
253,20220330,일반언론,0.30927835051546393,0.0979381443298969,0.5927835051546392,388
254,20220331,일반언론,0.29238329238329236,0.10319410319410319,0.6044226044226044,407
255,20220401,일반언론,0.33421750663129973,0.10344827586206896,0.5623342175066313,377
256,20220402,일반언론,0.3161764705882353,0.10661764705882353,0.5772058823529411,272
257,20220404,일반언론,0.26878612716763006,0.09826589595375723,0.6329479768786127,346
258,20220405,일반언론,0.2857142857142857,0.09340659340659341,0.6208791208791209,364
259,20220406,일반언론,0.3106267029972752,0.08446866485013624,0.6049046321525886,367
260,20220407,일반언론,0.30808080808080807,0.1111111111111111,0.5808080808080808,396
261,20220408,일반언론,0.3103448275862069,0.14588859416445624,0.5437665782493368,377
262,20220409,일반언론,0.33079847908745247,0.07984790874524715,0.5893536121673004,263
263,20220411,일반언론,0.27323943661971833,0.09295774647887324,0.6338028169014085,355
264,20220412,일반언론,0.30749354005167956,0.10077519379844961,0.5917312661498708,387
265,20220413,일반언론,0.31733333333333336,0.09333333333333334,0.5893333333333334,375
266,20220414,일반언론,0.26342710997442453,0.08439897698209718,0.6521739130434783,391
267,20220415,일반언론,0.27970297029702973,0.11138613861386139,0.6089108910891089,404
268,20220416,일반언론,0.2949640287769784,0.09352517985611511,0.6115107913669064,278
269,20220418,일반언론,0.3343108504398827,0.09090909090909091,0.5747800586510264,341
270,20220419,일반언론,0.2770780856423174,0.07556675062972293,0.6473551637279596,397
271,20220420,일반언론,0.32360742705570295,0.10344827586206896,0.5729442970822282,377
272,20220421,일반언론,0.29770992366412213,0.09669211195928754,0.6055979643765903,393
273,20220422,일반언론,0.29442970822281167,0.10875331564986737,0.596816976127321,377
274,20220423,일반언론,0.29818181818181816,0.07272727272727272,0.6290909090909091,275
275,20220425,일반언론,0.3143712574850299,0.10479041916167664,0.5808383233532934,334
276,20220426,일반언론,0.30279898218829515,0.10941475826972011,0.5877862595419847,393
277,20220427,일반언론,0.3746556473829201,0.09090909090909091,0.5344352617079889,363
278,20220428,일반언론,0.29133858267716534,0.09973753280839895,0.6089238845144357,381
279,20220429,일반언론,0.3689839572192513,0.09090909090909091,0.5401069518716578,374
280,20220430,일반언론,0.3202846975088968,0.07829181494661921,0.6014234875444839,281
281,20220502,일반언론,0.3303030303030303,0.07272727272727272,0.5969696969696969,330
282,20220503,일반언론,0.3032581453634085,0.10025062656641603,0.5964912280701754,399
283,20220504,일반언론,0.31216931216931215,0.10582010582010581,0.582010582010582,378
284,20220505,일반언론,0.3180428134556575,0.11314984709480122,0.5688073394495413,327
285,20220506,일반언론,0.33618233618233617,0.09116809116809117,0.5726495726495726,351
286,20220507,일반언론,0.3,0.06538461538461539,0.6346153846153846,260
287,20220509,일반언론,0.3044776119402985,0.08955223880597014,0.6059701492537314,335
288,20220510,일반언론,0.26273458445040215,0.10991957104557641,0.6273458445040214,373
289,20220511,일반언론,0.23097826086956522,0.12228260869565218,0.6467391304347826,368
290,20220512,일반언론,0.3235294117647059,0.09893048128342247,0.5775401069518716,374
291,20220513,일반언론,0.33419689119170987,0.09067357512953368,0.5751295336787565,386
292,20220514,일반언론,0.3759124087591241,0.10948905109489052,0.5145985401459854,274
293,20220516,일반언론,0.35276967930029157,0.10787172011661808,0.5393586005830904,343
294,20220517,일반언론,0.30238726790450926,0.09018567639257294,0.6074270557029178,377
295,20220518,일반언론,0.332378223495702,0.08022922636103152,0.5873925501432665,349
296,20220519,일반언론,0.2698412698412698,0.12169312169312169,0.6084656084656085,378
297,20220520,일반언론,0.33665835411471323,0.09975062344139651,0.5635910224438903,401
298,20220521,일반언론,0.25704225352112675,0.09507042253521127,0.647887323943662,284
299,20220523,일반언론,0.3083832335329341,0.1347305389221557,0.5568862275449101,334
300,20220524,일반언론,0.25333333333333335,0.11466666666666667,0.632,375
301,20220525,일반언론,0.2972972972972973,0.10270270270270271,0.6,370
302,20220526,일반언론,0.30851063829787234,0.0797872340425532,0.6117021276595744,376
303,20220527,일반언론,0.29484029484029484,0.10810810810810811,0.597051597051597,407
304,20220528,일반언론,0.3592592592592593,0.07407407407407407,0.5666666666666667,270
305,20220530,일반언론,0.29239766081871343,0.11403508771929824,0.5935672514619883,342
306,20220531,일반언론,0.21066666666666667,0.14133333333333334,0.648,375
307,20220601,일반언론,0.3543046357615894,0.06622516556291391,0.5794701986754967,302
308,20220602,일반언론,0.2746268656716418,0.11343283582089553,0.6119402985074627,335
309,20220603,일반언론,0.27956989247311825,0.13978494623655913,0.5806451612903226,372
310,20220604,일반언론,0.24822695035460993,0.11702127659574468,0.6347517730496454,282
311,20220606,일반언론,0.3736654804270463,0.09252669039145907,0.5338078291814946,281
312,20220607,일반언론,0.3061797752808989,0.12359550561797752,0.5702247191011236,356
313,20220608,일반언론,0.2887139107611549,0.09186351706036745,0.6194225721784777,381
314,20220609,일반언론,0.32345013477088946,0.14555256064690028,0.5309973045822103,371
315,20220610,일반언론,0.36239782016348776,0.10354223433242507,0.5340599455040872,367
316,20220611,일반언론,0.35842293906810035,0.06093189964157706,0.5806451612903226,279
317,20220613,일반언론,0.3218390804597701,0.09770114942528736,0.5804597701149425,348
318,20220614,일반언론,0.3908355795148248,0.10512129380053908,0.5040431266846361,371
319,20220615,일반언론,0.32189973614775724,0.10817941952506596,0.5699208443271768,379
320,20220616,일반언론,0.31443298969072164,0.08247422680412371,0.6030927835051546,388
321,20220617,일반언론,0.3643410852713178,0.07751937984496124,0.5581395348837209,387
322,20220618,일반언론,0.39705882352941174,0.0661764705882353,0.5367647058823529,272
323,20220620,일반언론,0.33641975308641975,0.11419753086419752,0.5493827160493827,324
324,20220621,일반언론,0.3413333333333333,0.10933333333333334,0.5493333333333333,375
325,20220622,일반언론,0.29198966408268734,0.10594315245478036,0.6020671834625323,387
326,20220623,일반언론,0.31738035264483627,0.11838790931989925,0.5642317380352645,397
327,20220624,일반언론,0.3377659574468085,0.10106382978723404,0.5611702127659575,376
328,20220625,일반언론,0.33948339483394835,0.08487084870848709,0.5756457564575646,271
329,20220627,일반언론,0.31871345029239767,0.07602339181286549,0.6052631578947368,342
330,20220628,일반언론,0.309462915601023,0.07672634271099744,0.6138107416879796,391
331,20220629,일반언론,0.32967032967032966,0.09615384615384616,0.5741758241758241,364
332,20220630,일반언론,0.29916897506925205,0.11080332409972299,0.590027700831025,361
