,press,date,0_percent,1_percent,2_percent,뉴스개수
334,네이버금융,20220505,1.0,0.0,0.0,3
335,네이버금융,20220506,0.3888888888888889,0.5,0.1111111111111111,18
336,네이버금융,20220507,0.2631578947368421,0.47368421052631576,0.2631578947368421,19
337,네이버금융,20220508,0.5,0.5,0.0,2
338,네이버금융,20220509,0.14285714285714285,0.42857142857142855,0.42857142857142855,7
339,네이버금융,20220510,0.3,0.5,0.2,10
340,네이버금융,20220511,0.8421052631578947,0.10526315789473684,0.05263157894736842,19
341,네이버금융,20220512,0.8888888888888888,0.0,0.1111111111111111,18
342,네이버금융,20220513,0.8888888888888888,0.1111111111111111,0.0,18
343,네이버금융,20220514,0.17647058823529413,0.7647058823529411,0.058823529411764705,17
344,네이버금융,20220515,0.0,0.6666666666666666,0.3333333333333333,3
345,네이버금융,20220516,0.42857142857142855,0.2857142857142857,0.2857142857142857,7
346,네이버금융,20220517,0.6153846153846154,0.23076923076923078,0.15384615384615385,13
347,네이버금융,20220518,0.5555555555555556,0.3333333333333333,0.1111111111111111,18
348,네이버금융,20220519,1.0,0.0,0.0,5
349,네이버금융,20220520,0.95,0.05,0.0,20
350,네이버금융,20220521,0.3888888888888889,0.3333333333333333,0.2777777777777778,18
351,네이버금융,20220522,0.6666666666666666,0.3333333333333333,0.0,3
352,네이버금융,20220523,0.7142857142857143,0.0,0.2857142857142857,7
353,네이버금융,20220524,1.0,0.0,0.0,12
354,네이버금융,20220525,0.2,0.65,0.15,20
355,네이버금융,20220526,0.7894736842105263,0.15789473684210525,0.05263157894736842,19
356,네이버금융,20220527,0.47368421052631576,0.21052631578947367,0.3157894736842105,19
357,네이버금융,20220528,0.5555555555555556,0.3333333333333333,0.1111111111111111,18
358,네이버금융,20220529,0.0,0.5,0.5,2
359,네이버금융,20220530,0.14285714285714285,0.5714285714285714,0.2857142857142857,7
360,네이버금융,20220531,0.3076923076923077,0.6153846153846154,0.07692307692307693,13
361,네이버금융,20220601,0.35714285714285715,0.5,0.14285714285714285,14
362,네이버금융,20220602,0.5,0.3888888888888889,0.1111111111111111,18
363,네이버금융,20220603,0.15789473684210525,0.7368421052631579,0.10526315789473684,19
364,네이버금융,20220604,0.7894736842105263,0.10526315789473684,0.10526315789473684,19
365,네이버금융,20220605,0.0,1.0,0.0,2
366,네이버금융,20220606,0.25,0.25,0.5,8
367,네이버금융,20220607,0.6153846153846154,0.38461538461538464,0.0,13
368,네이버금융,20220608,0.55,0.1,0.35,20
369,네이버금융,20220609,0.625,0.1875,0.1875,16
370,네이버금융,20220610,0.631578947368421,0.05263157894736842,0.3157894736842105,19
371,네이버금융,20220611,0.5263157894736842,0.3157894736842105,0.15789473684210525,19
372,네이버금융,20220612,0.3333333333333333,0.6666666666666666,0.0,3
373,네이버금융,20220613,0.2857142857142857,0.0,0.7142857142857143,7
374,네이버금융,20220614,0.5,0.25,0.25,12
375,네이버금융,20220615,0.3,0.5,0.2,20
376,네이버금융,20220616,0.2631578947368421,0.42105263157894735,0.3157894736842105,19
377,네이버금융,20220617,0.5,0.2222222222222222,0.2777777777777778,18
378,네이버금융,20220618,0.47368421052631576,0.2631578947368421,0.2631578947368421,19
379,네이버금융,20220619,1.0,0.0,0.0,3
380,네이버금융,20220620,0.0,0.5714285714285714,0.42857142857142855,7
381,네이버금융,20220621,0.75,0.16666666666666666,0.08333333333333333,12
382,네이버금융,20220622,0.3,0.5,0.2,20
383,네이버금융,20220623,0.47368421052631576,0.47368421052631576,0.05263157894736842,19
384,네이버금융,20220624,0.7,0.15,0.15,20
385,네이버금융,20220625,0.47058823529411764,0.47058823529411764,0.058823529411764705,17
386,네이버금융,20220626,0.5,0.5,0.0,2
387,네이버금융,20220627,0.0,0.8,0.2,5
388,네이버금융,20220628,0.4166666666666667,0.25,0.3333333333333333,12
389,네이버금융,20220629,0.5,0.25,0.25,20
390,네이버금융,20220630,0.5263157894736842,0.42105263157894735,0.05263157894736842,19
