Date,Open,High,Low,Close,거래량,거래대금,상장시가총액,Change
2021-08-09,1059.29,1061.78,1054.58,1060,1352833724,1.36203E+13,4.43086E+14,0.0188714852
2021-08-10,1060.9,1060.9,1048.98,1052.07,1689404454,1.29983E+13,4.39963E+14,-0.748113208
2021-08-11,1050.48,1057.03,1048.7,1051.92,1308328199,1.27381E+13,4.40942E+14,-0.0142576064
2021-08-12,1054.16,1058.41,1052.21,1054.09,1089521907,1.26923E+13,4.41879E+14,0.206289452
2021-08-13,1054.28,1054.46,1024.48,1040.78,1372315163,1.30446E+13,4.36625E+14,-1.262700528
2021-08-17,1039.66,1039.66,1009.21,1011.05,1176479166,1.22624E+13,4.24665E+14,-2.856511463
2021-08-18,1006.8,1022.09,999.26,1021.08,1095404874,1.17487E+13,4.28808E+14,0.99203798
2021-08-19,1013.93,1022.77,991.13,991.15,1401855005,1.21489E+13,4.16693E+14,-2.931210091
2021-08-20,997.02,1000.67,964.02,967.9,1266099067,1.21904E+13,4.08592E+14,-2.345759976
2021-08-23,977.87,996.23,969.48,993.18,993511266,1.02966E+13,4.19218E+14,2.611840066
2021-08-24,1002.19,1015.09,1000.72,1013.18,1326076918,1.23777E+13,4.27039E+14,2.013733664
2021-08-25,1017.96,1017.96,1006.98,1017.78,1225841208,1.08165E+13,4.29489E+14,0.454016068
2021-08-26,1020.85,1026.26,1015.91,1020.44,1081654384,1.11802E+13,4.3032E+14,0.261353141
2021-08-27,1017.36,1027.26,1014.1,1023.51,1298908156,1.14067E+13,4.31572E+14,0.300850613
2021-08-30,1030.65,1035.77,1027.84,1031.84,1178120943,1.22002E+13,4.35388E+14,0.81386601
2021-08-31,1032.77,1038.33,1026.36,1038.33,1243473897,1.36239E+13,4.38023E+14,0.628973484
2021-09-01,1038.09,1046,1035.09,1045.98,1145478500,1.20226E+13,4.40813E+14,0.73675999
2021-09-02,1048.15,1048.2,1042.36,1047.19,1292476797,1.14279E+13,4.4126E+14,0.115680988
2021-09-03,1049.81,1054.53,1047.12,1053.85,1435361402,1.21034E+13,4.44099E+14,0.635987739
2021-09-06,1056.3,1056.3,1049.27,1052.96,1331555858,1.08806E+13,4.44025E+14,-0.0844522465
2021-09-07,1054.03,1054.76,1049.8,1054.43,1568516031,1.19129E+13,4.44755E+14,0.139606443
2021-09-08,1053.46,1053.46,1037.22,1037.22,1479336261,1.14903E+13,4.37822E+14,-1.632161452
2021-09-09,1033.97,1042.04,1027.64,1034.62,1414153405,1.112E+13,4.36799E+14,-0.25067006
2021-09-10,1035.86,1039.73,1026.97,1037.91,1378379001,1.13463E+13,4.38789E+14,0.317991147
2021-09-13,1036.86,1037.5,1023.98,1026.34,1261320042,1.12933E+13,4.33474E+14,-1.114740199
2021-09-14,1029.57,1038.94,1028.4,1037.74,1157085076,1.0835E+13,4.38236E+14,1.110743029
2021-09-15,1039.57,1044.26,1038.8,1042.79,1438562152,1.0981E+13,4.4031E+14,0.486634417
2021-09-16,1047.85,1048.37,1037.72,1039.43,1131795685,9.82459E+12,4.3875E+14,-0.322212526
2021-09-17,1040.73,1046.13,1033.69,1046.12,1160928052,1.00157E+13,4.4146E+14,0.643621985
2021-09-23,1040.38,1043.58,1036.25,1036.26,968174945,8.94486E+12,4.37575E+14,-0.942530494
2021-09-24,1040.43,1045.21,1034.8,1037.03,1306783503,1.1609E+13,4.38343E+14,0.0743056762
2021-09-27,1037.21,1039.63,1031.93,1034.82,1045959758,9.39106E+12,4.38031E+14,-0.213108589
2021-09-28,1034.04,1034.07,1012.51,1012.51,1396083037,1.10581E+13,4.28896E+14,-2.1559305
2021-09-29,994.61,1004.85,989.07,1001.46,1313134191,1.02311E+13,4.24693E+14,-1.091347246
2021-09-30,1001.92,1010.03,999.58,1003.27,1290217375,1.0377E+13,4.25618E+14,0.180736125
2021-10-01,998.7,1002.68,982.26,983.2,1371271438,1.17921E+13,4.16952E+14,-2.000458501
2021-10-05,974.24,974.24,950.09,955.37,1346265019,1.16614E+13,4.0515E+14,-2.830553295
2021-10-06,962.62,967.67,922.36,922.36,1651916244,1.32779E+13,3.92728E+14,-3.455205836
2021-10-07,932.65,953.48,932.32,953.43,1353557216,1.06859E+13,4.06546E+14,3.368532894
2021-10-08,959.81,961.72,948.02,953.11,1339875035,1.12003E+13,4.06605E+14,-0.0335630303
2021-10-12,951.12,951.12,936.95,940.15,1142383534,8.62924E+12,4.01106E+14,-1.359759104
2021-10-13,939.4,954.63,939.28,953.47,1049502909,9.34062E+12,4.06746E+14,1.416795192
2021-10-14,960.58,983.63,960.52,983.43,1191419853,1.11059E+13,4.19563E+14,3.142206886
2021-10-15,990.24,992.16,981.83,990.54,1365015404,1.1765E+13,4.22904E+14,0.722979775
2021-10-18,992.57,997.92,985.14,993.86,1188921086,9.74021E+12,4.24331E+14,0.335170715
2021-10-19,997.57,1005.35,997.1,1005.35,1375183920,1.22408E+13,4.29311E+14,1.156098444
2021-10-20,1009.11,1011.55,1001.1,1001.62,1552193249,1.18273E+13,4.27826E+14,-0.371015069
2021-10-21,1003.48,1004.61,992.04,993.7,1559956716,1.18173E+13,4.24749E+14,-0.790719035
2021-10-22,992.22,1000.15,989.43,995.07,1161757809,1.07712E+13,4.25781E+14,0.137868572
2021-10-25,994.75,995.39,986.55,994.31,1061836072,8.73716E+12,4.25438E+14,-0.0763765363
2021-10-26,1000.32,1011.76,1000.29,1011.76,1330616766,9.99154E+12,4.3299E+14,1.75498587
2021-10-27,1012.91,1013.17,1006.03,1008.95,1273224675,1.12079E+13,4.3194E+14,-0.27773385
2021-10-28,1008.93,1011.5,999.59,1000.13,1311944369,1.14074E+13,4.28184E+14,-0.874176124
2021-10-29,1004.91,1005.19,991.03,992.33,1318558678,1.0407E+13,4.25206E+14,-0.779898613
2021-11-01,995.56,1001.25,994.28,998.57,1173729999,1.09386E+13,4.29085E+14,0.628823073
2021-11-02,1000.96,1012.2,1000.96,1009.44,1399930759,1.08268E+13,4.33942E+14,1.088556636
2021-11-03,1011.2,1013.68,1003.66,1005,1099571601,1.02588E+13,4.32055E+14,-0.439847836
2021-11-04,1012.62,1015.72,995.73,1001.43,1227813093,1.14181E+13,4.30353E+14,-0.355223881
2021-11-05,1006.04,1006.04,995.35,1001.35,1253704592,1.12716E+13,4.30422E+14,-0.00798857634
2021-11-08,999.08,1003.18,988.36,1002.5,1254164590,1.03754E+13,4.30896E+14,0.114844959
2021-11-09,1002.51,1010.79,1002.51,1008.68,1245497354,1.16593E+13,4.33588E+14,0.616458853
2021-11-10,1006.59,1006.9,983.82,987.75,1476502817,1.43542E+13,4.2578E+14,-2.074989095
2021-11-11,981.42,994.69,979.68,992.65,1108639885,1.29197E+13,4.27848E+14,0.496076943
2021-11-12,999.29,1009.15,998.14,1009.07,856017580,1.19617E+13,4.35405E+14,1.654158062
2021-11-15,1016.35,1029.07,1016.16,1029.03,932602849,1.17273E+13,4.44075E+14,1.978059005
2021-11-16,1029.35,1035.98,1027.07,1035.46,995271359,1.3409E+13,4.46579E+14,0.624860305
2021-11-17,1039.36,1039.36,1028.02,1031.26,1410240728,1.61383E+13,4.45377E+14,-0.405616827
2021-11-18,1033.16,1034.51,1018.13,1032.77,1467430336,1.49206E+13,4.46204E+14,0.146422823
2021-11-19,1032.07,1042.4,1029.54,1041.92,1268957422,1.33975E+13,4.50938E+14,0.885966866
2021-11-22,1043.55,1045.36,1023.13,1032.31,1320324223,1.45373E+13,4.47133E+14,-0.922335688
2021-11-23,1024.33,1029.08,1012.95,1013.72,1037747986,1.16565E+13,4.39265E+14,-1.800815646
2021-11-24,1015.23,1021.13,1003.19,1020.13,1023600040,1.11971E+13,4.42043E+14,0.632324508
2021-11-25,1023.41,1025.9,1015.62,1015.66,1097455962,1.16338E+13,4.39681E+14,-0.438179448
2021-11-26,1017.9,1021.15,999.4,1005.89,1239981144,1.41292E+13,4.35589E+14,-0.961936081
2021-11-29,986.64,1002.79,980.26,992.34,1347690421,1.30279E+13,4.29666E+14,-1.347065783
2021-11-30,1003.04,1004.83,960.84,965.63,1356752020,1.54386E+13,4.18808E+14,-2.691617792
2021-12-01,969.9,977.73,949.86,977.15,1079797538,1.2151E+13,4.23862E+14,1.193003531
2021-12-02,967.34,978.16,961.98,977.43,1091537350,1.23467E+13,4.24E+14,0.0286547613
2021-12-03,981.65,998.49,977.91,998.47,1211827400,1.05633E+13,4.33214E+14,2.152583817
2021-12-06,990.07,994.15,980.87,991.87,1060487530,1.04118E+13,4.30238E+14,-0.661011347
2021-12-07,996.89,999.52,991.07,996.64,1017251343,1.11737E+13,4.32398E+14,0.480909797
2021-12-08,1006.61,1012.64,1003.92,1006.04,1065606558,1.20339E+13,4.36476E+14,0.943169048
2021-12-09,1009.29,1022.87,1009.29,1022.87,1060993102,1.10943E+13,4.43671E+14,1.67289571
2021-12-10,1016.34,1018.42,1010.02,1011.57,1153420893,1.10604E+13,4.39847E+14,-1.104734717
2021-12-13,1014.27,1014.9,1005.96,1005.96,1339322710,1.14978E+13,4.37471E+14,-0.554583469
2021-12-14,1001.11,1007.73,996.85,1002.81,1081580537,1.0304E+13,4.36213E+14,-0.313133723
2021-12-15,1002.18,1007.44,999.21,1003.52,1125306039,1.04066E+13,4.36596E+14,0.0708010491
2021-12-16,1013.05,1016.32,1006.9,1007.86,1336914031,1.24473E+13,4.38852E+14,0.432477679
2021-12-17,1001.51,1005.36,995.93,1001.26,1095248020,1.03358E+13,4.3622E+14,-0.654852857
2021-12-20,1001.17,1004.75,990.51,990.51,1009820662,1.05688E+13,4.31776E+14,-1.073647205
2021-12-21,994.53,997.3,982.43,996.6,1371817709,1.17683E+13,4.34549E+14,0.614834782
2021-12-22,1004.1,1005.23,999.05,1000.13,1182499203,1.09257E+13,4.36199E+14,0.354204295
2021-12-23,1004.45,1007.42,1001.48,1003.31,1435842578,1.1871E+13,4.37821E+14,0.317958665
2021-12-24,1008.05,1010.98,1005.61,1007.42,1235763775,1.08664E+13,4.39629E+14,0.409644078
2021-12-27,1008.9,1013.7,1006.87,1011.36,1151529210,1.00446E+13,4.37281E+14,0.391098052
2021-12-28,1016.29,1027.45,1014.39,1027.44,1286746402,1.32431E+13,4.44228E+14,1.589938301
2021-12-29,1028.46,1034.05,1022.73,1028.05,950937045,1.16836E+13,4.43469E+14,0.0593708635
2021-12-30,1029.74,1034.87,1021.59,1033.98,907418457,1.01026E+13,4.46297E+14,0.576820194
2022-01-03,1038.97,1039.67,1030.57,1037.83,1054529978,1.00926E+13,4.48124E+14,0.372347628
2022-01-04,1041.07,1041.29,1025.23,1031.66,1324120700,1.21394E+13,4.45674E+14,-0.594509698
2022-01-05,1029.12,1029.12,1007.84,1009.62,1500450916,1.20478E+13,4.36919E+14,-2.136362755
2022-01-06,993.6,1003.01,979.83,980.3,1461244707,1.19476E+13,4.24545E+14,-2.904062915
2022-01-07,986.18,997.02,986.18,995.16,1470712915,9.82027E+12,4.31724E+14,1.515862491
2022-01-10,992.49,992.49,976.41,980.38,1270478402,9.53621E+12,4.25457E+14,-1.485188311
2022-01-11,982.44,985.13,962.91,969.92,1280482436,9.75276E+12,4.20951E+14,-1.06693323
2022-01-12,978.69,991.71,978.69,991.33,1158100024,9.98184E+12,4.30201E+14,2.207398548
2022-01-13,994.55,994.55,981.31,983.25,1235146232,1.0045E+13,4.26726E+14,-0.815066628
2022-01-14,971.11,977.69,967.19,971.39,1367327453,9.30569E+12,4.21695E+14,-1.206203916
2022-01-17,971.81,971.81,954.82,957.9,1111747598,7.85282E+12,4.15425E+14,-1.388731611
2022-01-18,959.98,969.17,942.11,943.94,1070286086,8.17989E+12,4.09391E+14,-1.45735463
2022-01-19,935.06,944.81,929.15,933.9,1224551812,7.749E+12,4.05063E+14,-1.063626925
2022-01-20,934,958.7,933.97,958.7,1043809180,7.18821E+12,4.1643E+14,2.655530571
2022-01-21,950.67,958.38,937.48,942.85,1128911326,7.94973E+12,4.09743E+14,-1.653280484
2022-01-24,935.13,935.13,911.02,915.4,1038913331,7.93802E+12,3.98459E+14,-2.911385692
2022-01-25,920.95,923.07,883.17,889.44,1286527934,8.85627E+12,3.87167E+14,-2.835918724
2022-01-26,892.01,900.38,881.68,882.09,1116983736,8.87198E+12,3.84058E+14,-0.826362655
2022-01-27,884.23,885,847.34,849.23,1174848537,9.03759E+12,3.69828E+14,-3.725243456
2022-01-28,852.57,872.87,835.55,872.87,1028107642,9.07194E+12,3.8026E+14,2.783698174
2022-02-03,887.85,898.37,887.02,891.6,1079998296,9.30743E+12,3.88467E+14,2.145794906
2022-02-04,888.51,902.87,886.93,902.87,1053336697,9.1384E+12,3.93766E+14,1.26401974
2022-02-07,905.96,905.96,893.91,899.4,901974599,8.03746E+12,3.92418E+14,-0.38432997
2022-02-08,900.7,907.24,887.54,895.27,1184929632,9.5935E+12,3.91098E+14,-0.459195019
2022-02-09,904.07,910.53,900.86,910.53,890473957,6.78262E+12,3.97834E+14,1.704513722
2022-02-10,914.65,914.92,893.21,895.68,858885055,7.7142E+12,3.91411E+14,-1.630918256
2022-02-11,885.31,889.42,877.28,877.42,1025547169,7.70727E+12,3.83603E+14,-2.038674527
2022-02-14,864.49,867.24,850.28,852.79,889899460,6.73211E+12,3.72834E+14,-2.807093524
2022-02-15,855.62,860.4,837.83,839.92,1036347162,6.96135E+12,3.67243E+14,-1.509164038
2022-02-16,857.54,878.15,857.54,878.15,876748382,7.28149E+12,3.83989E+14,4.551623964
2022-02-17,879.12,890.78,858.78,874.22,1171956008,8.92737E+12,3.82333E+14,-0.447531743
2022-02-18,862.19,882.01,860.81,881.71,953404999,6.30661E+12,3.85828E+14,0.856763744
2022-02-21,871.23,884.26,865.58,884.25,865985994,5.78045E+12,3.87158E+14,0.288076578
2022-02-22,869.08,878.33,865.23,868.11,1103601733,7.06624E+12,3.80676E+14,-1.825275657
2022-02-23,873.32,879.98,870.25,877.33,1084257343,6.85983E+12,3.84958E+14,1.062077387
2022-02-24,869.24,870.58,847.86,848.21,1678595090,8.95309E+12,3.72263E+14,-3.319161547
2022-02-25,864.72,872.98,863.47,872.98,1373455481,8.6916E+12,3.83234E+14,2.920267387
2022-02-28,870.27,881.07,868.91,881.07,1071362969,6.93676E+12,3.87034E+14,0.926710807
2022-03-02,880.62,896.8,879.03,895.45,1039389675,6.87485E+12,3.93343E+14,1.632106416
2022-03-03,901.28,912.35,899.85,912.32,1059669757,8.39654E+12,4.0111E+14,1.883968954
2022-03-04,908.47,909.24,896.84,900.96,1000716536,7.349E+12,3.96398E+14,-1.245177131
2022-03-07,889.95,889.95,878.45,881.54,865671012,6.33451E+12,3.87916E+14,-2.155478601
2022-03-08,869.05,881.3,864.69,870.14,981991611,7.40589E+12,3.8299E+14,-1.29319146
2022-03-10,885.05,892.55,884.98,889.08,987431107,7.43547E+12,3.91288E+14,2.176661227
2022-03-11,888.57,894.99,887.28,891.71,1128282684,7.82992E+12,3.92473E+14,0.295811401
2022-03-14,893.18,893.18,870.81,872.44,1154157954,9.1334E+12,3.84019E+14,-2.161016474
2022-03-15,870.33,874.73,866.47,871.22,1194863731,7.81705E+12,3.83589E+14,-0.139837697
2022-03-16,881.89,891.8,879.68,891.8,1347121286,7.77938E+12,3.92807E+14,2.362204724
2022-03-17,903.75,916.22,903.75,914.13,1462932895,9.8327E+12,4.02564E+14,2.503924647
2022-03-18,915.29,922.99,912,922.96,1200427471,8.475E+12,4.0672E+14,0.965945763
2022-03-21,926.86,926.86,917.93,918.4,1333272216,8.4169E+12,4.04917E+14,-0.494062581
2022-03-22,916.7,924.72,914.33,924.67,1392364387,9.80067E+12,4.07904E+14,0.682709059
2022-03-23,929.35,933.27,927.02,930.57,1442826026,1.12415E+13,4.10597E+14,0.638065472
2022-03-24,926.29,931.87,920.69,931.75,1381161798,1.11238E+13,4.11477E+14,0.126804002
2022-03-25,936.94,937.69,933.09,934.69,1568700133,1.12539E+13,4.12929E+14,0.315535283
2022-03-28,934.18,934.18,926.55,927.11,1374925556,9.54534E+12,4.09536E+14,-0.810964063
2022-03-29,932.86,937.83,930.34,937.83,1459601369,1.03715E+13,4.14363E+14,1.156281347
2022-03-30,942.08,943.3,936.91,939.07,1537106736,9.22285E+12,4.15191E+14,0.132220125
2022-03-31,936.66,944.92,936.2,944.53,1424833366,9.30745E+12,4.17317E+14,0.581426305
2022-04-01,940.49,942.22,936.86,940.57,1252845693,8.42596E+12,4.15796E+14,-0.419256138
2022-04-04,940.47,947.33,938.45,947.32,1089321829,6.75759E+12,4.18736E+14,0.717649936
2022-04-05,950.89,953.06,949.46,952.47,1639513628,8.4747E+12,4.2036E+14,0.543638897
2022-04-06,944.27,947.41,939.82,943.13,1405795481,8.94597E+12,4.16395E+14,-0.980608313
2022-04-07,936.92,936.92,925.91,927.95,1182004185,8.3363E+12,4.0971E+14,-1.609534211
2022-04-08,931.98,935.68,924.73,934.73,906472465,7.22046E+12,4.12681E+14,0.730642815
2022-04-11,932.48,934.61,920.75,921.83,943672153,6.4077E+12,4.0689E+14,-1.380077669
2022-04-12,914.28,916.76,905.18,913.82,1137434538,7.00775E+12,4.03567E+14,-0.868923771
2022-04-13,915.89,927.33,913.92,927.31,1108431927,6.87738E+12,4.09147E+14,1.4762207
2022-04-14,930.69,931.81,925.61,928.01,1166368166,6.64518E+12,4.09395E+14,0.0754871618
2022-04-15,921.53,925.13,916.91,924.44,1296261590,6.60619E+12,4.08168E+14,-0.38469413
2022-04-18,921.69,923.51,917.53,918.23,1099287788,6.04429E+12,4.0518E+14,-0.671758037
2022-04-19,922.6,931.56,922.6,931.56,1301362690,7.71419E+12,4.10913E+14,1.451706
2022-04-20,933.29,933.37,927.29,928.93,1258908533,7.09662E+12,4.09871E+14,-0.282322126
2022-04-21,930.45,934.26,929.54,929.68,1400233085,8.30888E+12,4.1043E+14,0.0807380535
2022-04-22,922.77,924.16,916.65,922.78,1381524478,7.46649E+12,4.07887E+14,-0.742190861
2022-04-25,909.53,911.53,899.83,899.84,1425300927,8.69112E+12,3.98488E+14,-2.485966319
2022-04-26,906.59,913.29,906.59,911.16,1631935445,8.62423E+12,4.0386E+14,1.258001422
2022-04-27,898.02,898.02,888.97,896.18,1855182935,9.41339E+12,3.97285E+14,-1.644058124
2022-04-28,900.43,902.02,889.3,892.22,1551067110,8.94077E+12,3.95601E+14,-0.441875516
2022-04-29,895.64,904.76,894.62,904.75,1457806377,7.50424E+12,4.01207E+14,1.404362153
2022-05-02,894.03,903.26,892.54,901.82,1227536215,6.7913E+12,3.99922E+14,-0.323846366
2022-05-03,905.05,912.67,905.05,907.57,1640455775,8.35898E+12,4.02634E+14,0.637599521
2022-05-04,911.16,911.97,899.34,900.06,1359364635,7.23755E+12,3.99882E+14,-0.827484381
2022-05-06,888.54,892.43,883.31,884.22,1144209984,6.15616E+12,3.92855E+14,-1.759882674
2022-05-09,880.34,880.78,859.73,860.84,1121825506,6.5888E+12,3.82539E+14,-2.644138337
2022-05-10,848.08,858.43,831.59,856.14,1268868388,7.62669E+12,3.80483E+14,-0.545978347
2022-05-11,853.73,866.81,852.23,866.34,1078452509,6.64818E+12,3.85207E+14,1.191393931
2022-05-12,855.46,857.75,833.24,833.66,1065854989,7.24536E+12,3.71075E+14,-3.772191057
2022-05-13,839.52,853.34,839.52,853.08,1011783476,7.35471E+12,3.79687E+14,2.329486841
2022-05-16,862.24,866.47,855.45,856.25,1010956745,6.32015E+12,3.81318E+14,0.371594692
2022-05-17,857.28,866.21,856.3,865.98,913815388,5.93423E+12,3.8562E+14,1.136350365
2022-05-18,872.19,876.82,868.28,871.57,1061166980,7.62969E+12,3.87421E+14,0.645511444
2022-05-19,853.23,866.61,849.59,863.8,1167569909,8.4264E+12,3.83985E+14,-0.891494659
2022-05-20,866.76,880.17,866.76,879.88,1076078707,8.20468E+12,3.91352E+14,1.861542024
2022-05-23,883.78,884.39,878.9,883.59,1077068928,8.24095E+12,3.92992E+14,0.421648407
2022-05-24,881.55,883.11,865.05,865.07,1099072400,8.23435E+12,3.84757E+14,-2.095994749
2022-05-25,869.19,877.71,861.92,872.69,989300060,7.3826E+12,3.88008E+14,0.880853573
2022-05-26,876.19,885.12,868.81,871.43,947423302,7.41518E+12,3.87316E+14,-0.144381166
2022-05-27,881.41,883.36,873.21,873.97,1275325572,7.60849E+12,3.88509E+14,0.291474932
2022-05-30,882.17,886.44,881.46,886.44,1020992217,6.71833E+12,3.94013E+14,1.426822431
2022-05-31,888.44,893.42,884.11,893.36,1316943362,7.32246E+12,3.95863E+14,0.780650693
2022-06-02,890.47,892.98,888.45,891.14,1182037389,6.62221E+12,3.94539E+14,-0.248500045
2022-06-03,897.08,899.01,890.2,891.51,1199287039,6.98006E+12,3.94582E+14,0.041519851
2022-06-07,889.07,889.09,873.09,873.78,1115605213,7.16294E+12,3.86405E+14,-1.988760642
2022-06-08,877.77,880.73,873.61,874.95,1336530340,7.24128E+12,3.86755E+14,0.133900982
2022-06-09,873.22,877.18,867.2,877.18,1265672393,7.60651E+12,3.87106E+14,0.254871707
2022-06-10,869.1,872.09,865.96,869.86,1206284229,7.3989E+12,3.83892E+14,-0.83449235
2022-06-13,852.74,852.74,828.76,828.77,1264039290,8.48979E+12,3.66176E+14,-4.723748649
2022-06-14,816.25,826.5,804.38,823.58,1269494458,8.5334E+12,3.6406E+14,-0.626229231
2022-06-15,822.27,826.3,795.42,799.41,1203159513,8.45354E+12,3.53596E+14,-2.934748294
2022-06-16,812.95,822.31,800.56,802.15,997608437,7.31627E+12,3.54965E+14,0.34275278
2022-06-17,787.97,798.85,780.96,798.69,972926129,7.637E+12,3.54178E+14,-0.431340772
2022-06-20,804.48,804.89,763.22,769.92,989356497,7.25347E+12,3.41762E+14,-3.602148518
2022-06-21,774.8,782.55,764.69,778.3,1032713332,6.92315E+12,3.4568E+14,1.088424771
2022-06-22,783.21,785.23,746.94,746.96,1093478424,8.09872E+12,3.32276E+14,-4.026724913
2022-06-23,747.49,751.99,714.38,714.38,1260211780,8.86211E+12,3.18142E+14,-4.36167934
2022-06-24,719.47,750.41,719.47,750.3,837119070,6.28737E+12,3.34694E+14,5.028136286
2022-06-27,758,774.57,754.62,770.6,893324155,6.69947E+12,3.34546E+14,2.705584433
2022-06-28,770.69,774.8,759.83,769.51,978286886,6.45544E+12,3.34684E+14,-0.141448222
2022-06-29,759.21,765.79,753.32,762.35,819568049,5.97095E+12,3.31667E+14,-0.930462242
2022-06-30,762.45,762.45,744.24,745.44,910028517,6.31852E+12,3.25164E+14,-2.218141274
