,press,date,0_percent,1_percent,2_percent,뉴스개수
70,경향신문,20210821,0.2463768115942029,0.057971014492753624,0.6956521739130435,69
71,경향신문,20210823,0.38823529411764707,0.07058823529411765,0.5411764705882353,85
72,경향신문,20210824,0.34146341463414637,0.12195121951219512,0.5365853658536586,82
73,경향신문,20210825,0.391304347826087,0.08695652173913043,0.5217391304347826,92
74,경향신문,20210826,0.3411764705882353,0.10588235294117647,0.5529411764705883,85
75,경향신문,20210827,0.30952380952380953,0.05952380952380952,0.6309523809523809,84
76,경향신문,20210828,0.4307692307692308,0.03076923076923077,0.5384615384615384,65
77,경향신문,20210830,0.31645569620253167,0.05063291139240506,0.6329113924050633,79
78,경향신문,20210831,0.24705882352941178,0.08235294117647059,0.6705882352941176,85
79,경향신문,20210901,0.2727272727272727,0.07954545454545454,0.6477272727272727,88
