날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,등락률
2022-06-23,2347.84,2361.23,2306.48,2314.32,749660688,10212365984694,1821183820152396,-1.2160610548870707
2022-06-24,2327.11,2373.48,2319.99,2366.6,654445552,8469155606714,1862320799525167,2.2589788793252334
2022-06-27,2383.2,2418.94,2365.86,2401.92,510587331,7656358037502,1890525944714878,1.4924364066593496
2022-06-28,2405.2,2422.1,2393.96,2422.09,564985557,7193433718663,1906214561249121,0.8397448707700537
2022-06-29,2387.1,2393.25,2375.45,2377.99,422127378,7965810495235,1871275785944460,-1.8207415909400708
2022-06-30,2368.57,2368.57,2332.59,2332.64,515396401,8923480624878,1835493487294140,-1.9070727799528138
2022-07-01,2342.92,2354.97,2291.49,2305.42,530345985,8687669165705,1814290027911482,-1.166918169970497
2022-07-04,2310.73,2318.31,2276.63,2300.34,467959552,7339364788057,1810669975467947,-0.22035030493358812
2022-07-05,2322.11,2344.08,2309.62,2341.78,323904543,6890579318763,1842519184614780,1.8014728257561947
2022-07-06,2330.11,2332.14,2290.33,2292.01,410732087,8919471617948,1804225454331245,-2.1253063908650676
2022-07-07,2308.97,2344.14,2307.9,2334.27,340172962,7652635944561,1837885177758676,1.8437964930344874
2022-07-08,2352.49,2367.84,2348.74,2350.61,411424871,7008117581875,1850893574322830,0.700004712394031
2022-07-11,2357.43,2363.26,2337.82,2340.27,377108087,6301233630004,1843259953057437,-0.4398858168730732
2022-07-12,2330.88,2333.02,2303.74,2317.76,379308230,6369257946374,1824994120120650,-0.9618548287163347
2022-07-13,2324.45,2341.19,2312.49,2328.61,308806098,5998501221291,1832979141831765,0.4681243959685173
2022-07-14,2316.41,2338.29,2307.69,2322.32,349137973,6539856912394,1829593431864512,-0.2701182250355347
2022-07-15,2335.12,2337.3,2293.45,2330.98,319675148,7383211368831,1837255296447759,0.37290295910984933
2022-07-18,2350.48,2376.5,2344.12,2375.25,324357054,7104661030882,1873107660090225,1.899201194347441
2022-07-19,2367.52,2372.74,2359.59,2370.97,339377650,6556190576633,1869397059664922,-0.18019155878329438
2022-07-20,2406.29,2410.06,2382.65,2386.85,333329038,7434803856736,1881643042748411,0.6697680696086459
2022-07-21,2387.91,2411.96,2387.91,2409.16,295624147,6309070850975,1899062118323927,0.9347047363680142
2022-07-22,2405.37,2417.91,2391.48,2393.14,381596729,6973850591019,1886496918197095,-0.6649620614654063
2022-07-25,2385.65,2412.47,2385.65,2403.69,323090645,5959859115833,1894263511279219,0.44084341074906536
2022-07-26,2397.27,2415.39,2395.17,2412.96,415671406,6240741372242,1901214430487026,0.3856570522821155
2022-07-27,2412.52,2415.53,2396.19,2415.53,333587637,7049802775578,1903522364034007,0.10650818911213462
2022-07-28,2437.57,2443.43,2429.07,2435.27,491073262,9196434759360,1919419876553481,0.8172119576241976
